Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-03-07,59.79,291,63.37,243,63.03,211
2017-03-08,59.32,263,62.39,226,59.55,178
2017-03-09,53.54,254,57.01,214,58.48,171
2017-03-10,59.45,217,61.38,189,63.06,157
2017-03-11,63.73,193,67.74,155,66.39,122
2017-03-12,58.97,156,60.74,135,63.83,94
2017-03-13,64.25,221,63.64,187,63.52,159
2017-03-14,58.90,326,61.25,271,63.11,225
2017-03-15,52.44,246,52.88,208,54.55,176
2017-03-16,57.21,215,57.06,177,57.72,149
2017-03-17,58.56,222,58.42,190,58.60,157
2017-03-18,60.99,141,62.39,117,63.16,95
2017-03-19,54.32,81,58.82,68,55.17,58
2017-03-20,55.38,195,56.21,153,54.48,134
2017-03-21,50.16,315,49.63,272,48.91,229
2017-03-22,40.96,83,35.29,68,36.07,61
2017-03-23,50.00,246,50.70,215,47.70,174
2017-03-24,61.86,291,60.24,249,58.85,209
2017-03-25,62.78,180,66.43,143,66.10,118
2017-03-26,55.77,156,58.59,128,60.18,113
2017-03-27,54.17,192,54.55,154,54.76,126
2017-03-28,60.33,300,60.89,248,58.59,198
2017-03-29,50.00,238,53.40,191,48.72,156
2017-03-30,42.22,90,41.33,75,40.32,62
2017-03-31,64.49,138,68.14,113,69.51,82
2017-04-01,64.04,114,67.74,93,67.65,68
2017-04-02,63.36,131,68.69,99,69.62,79
2017-04-03,53.97,126,54.00,100,53.09,81
2017-04-04,62.76,145,60.00,125,61.32,106
2017-04-05,62.50,128,65.35,101,66.28,86
2017-04-06,61.88,160,66.67,129,68.14,113
2017-04-07,66.07,112,64.77,88,69.33,75
2017-04-08,68.03,122,71.43,105,75.29,85
2017-04-09,47.75,111,51.72,87,47.30,74
2017-04-10,58.97,156,60.77,130,60.75,107
2017-04-11,69.11,123,72.28,101,74.19,93
2017-04-12,68.48,165,69.92,133,70.09,107
2017-04-13,53.79,145,56.91,123,55.00,100
2017-04-14,55.00,120,59.60,99,57.65,85
2017-04-15,75.40,126,79.21,101,78.65,89
2017-04-16,67.47,83,68.66,67,67.31,52
2017-04-17,56.14,171,56.20,137,53.91,115
2017-04-18,56.60,106,58.43,89,58.90,73
2017-04-19,57.39,115,59.14,93,57.14,77
2017-04-20,61.18,152,63.87,119,60.20,98
2017-04-21,52.15,186,55.24,143,52.85,123
2017-04-22,49.06,106,54.22,83,50.00,68
2017-04-23,65.25,118,70.30,101,71.26,87
2017-04-24,56.45,124,58.25,103,55.00,80
2017-04-25,63.91,133,65.77,111,70.21,94
2017-04-26,54.46,112,60.87,92,63.16,76
2017-04-27,59.38,96,59.49,79,61.11,72
2017-04-28,45.57,79,41.27,63,44.64,56
2017-04-29,44.74,76,47.76,67,49.18,61
2017-04-30,50.65,77,50.72,69,50.00,60
