Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-0.54,-0.54,-0.54,-0.07
2016-11-03,-2.08,-2.08,-2.08,-0.02
2016-11-04,-2.89,-2.89,-2.89,-0.34
2016-11-07,1.28,-7.56,-0.46,0.77
2016-11-08,-7.79,-7.79,-7.79,0.42
2016-11-09,10.43,10.43,10.43,-0.61
2016-11-10,-9.41,-9.41,-9.41,-1.33
2016-11-11,7.81,7.81,7.81,0.09
2016-11-14,2.65,4.66,1.67,0.14
2016-11-15,-6.59,-6.59,-6.59,0.27
2016-11-16,-1.92,-1.92,-1.92,-0.18
2016-11-17,-1.53,-1.53,-1.53,-0.14
2016-11-18,4.79,4.79,4.79,-0.21
2016-11-21,14.77,7.69,5.6,0.45
2016-11-22,-12.37,-12.37,-12.37,0.01
2016-11-23,-2.07,-2.07,-2.07,-0.25
2016-11-25,5.57,6.83,6.2,0.41
2016-11-28,-2.3,-2.99,-3.21,0.22
2016-11-29,-3.18,-3.18,-3.18,-0.6
2016-11-30,4.83,4.83,4.83,-0.8
2016-12-01,-1.6,-1.6,-1.6,-0.18
2016-12-02,3.6,3.6,3.6,0.19
2016-12-05,-1.58,5.27,0.84,0.26
2016-12-06,12.33,12.33,12.33,-0.05
2016-12-07,-15.39,-15.39,-15.39,0.72
2016-12-08,-0.04,-0.04,-0.04,-0.31
2016-12-09,-1.0,-1.0,-1.0,1.02
2016-12-12,-8.38,-4.3,-5.54,-0.1
2016-12-13,-5.84,-5.84,-5.84,-0.14
2016-12-14,8.88,8.88,8.88,-0.55
2016-12-15,5.38,5.38,5.38,0.34
2016-12-16,4.85,4.85,4.85,0.19
2016-12-19,-1.91,-9.44,-4.22,-0.07
2016-12-20,4.11,4.11,4.11,-0.01
2016-12-21,-14.03,-14.03,-14.03,-0.09
2016-12-22,8.71,8.71,8.71,-0.02
2016-12-23,0.51,0.51,0.51,0.05
2016-12-27,-8.51,-12.33,-8.26,0.01
2016-12-28,8.78,8.78,8.78,-0.22
2016-12-29,-7.65,-7.65,-7.65,0.21
2016-12-30,0.62,0.62,0.62,-0.14
2017-01-03,5.62,3.72,-1.08,0.34
2017-01-04,-5.61,-5.61,-5.61,-0.15
2017-01-05,11.48,11.48,11.48,0.1
2017-01-06,-17.96,-17.96,-17.96,-0.01
2017-01-09,1.87,-4.66,-4.26,-0.42
2017-01-10,10.32,10.32,10.32,-0.28
2017-01-11,2.59,2.59,2.59,0.01
2017-01-12,-4.06,-4.06,-4.06,-0.1
2017-01-13,-13.98,-13.98,-13.98,-0.07
2017-01-17,16.57,7.97,4.52,0.34
2017-01-18,-5.73,-5.73,-5.73,0.07
