Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-0.54,-0.54,-2.89,-0.07
2016-11-03,-2.08,-3.62,-3.62,-0.02
2016-11-04,12.46,12.46,12.46,-0.34
2016-11-07,-7.56,-7.56,-7.56,0.77
2016-11-08,-7.79,-7.79,-7.79,0.42
2016-11-09,10.43,10.43,7.81,-0.61
2016-11-10,-9.41,4.95,4.95,-1.33
2016-11-11,-6.96,-6.96,-6.96,0.09
2016-11-14,4.66,4.66,4.66,0.14
2016-11-15,-6.59,-6.59,-6.59,0.27
2016-11-16,-1.92,-1.92,4.79,-0.18
2016-11-17,-1.53,20.44,20.44,-0.14
2016-11-18,-13.36,-13.36,-13.36,-0.21
2016-11-21,7.69,7.69,-12.37,0.45
2016-11-22,-12.37,-2.07,6.83,0.01
2016-11-23,-1.26,2.04,2.04,-0.25
2016-11-25,-1.35,-1.35,-1.35,0.41
2016-11-28,-2.99,-2.99,-2.99,0.22
2016-11-29,-3.18,-3.18,-3.18,-0.6
2016-11-30,4.83,4.83,3.6,-0.8
2016-12-01,-1.6,-0.4,-0.4,-0.18
2016-12-02,-6.45,-6.45,-6.45,0.19
2016-12-05,5.27,5.27,5.27,0.26
2016-12-06,12.33,12.33,12.33,-0.05
2016-12-07,-15.39,-15.39,-1.0,0.72
2016-12-08,-0.04,-4.45,-4.45,-0.31
2016-12-09,0.37,0.37,0.37,1.02
2016-12-12,-4.3,-4.3,-4.3,-0.1
2016-12-13,-5.84,-5.84,-5.84,-0.14
2016-12-14,8.88,8.88,4.85,-0.55
2016-12-15,5.38,-0.6,-0.6,0.34
2016-12-16,8.13,8.13,8.13,0.19
2016-12-19,-9.44,-9.44,-9.44,-0.07
2016-12-20,4.11,4.11,4.11,-0.01
2016-12-21,-14.03,-14.03,0.67,-0.09
2016-12-22,8.71,-6.17,-6.17,-0.02
2016-12-23,9.32,9.32,9.32,0.05
2016-12-27,-12.33,-12.33,-12.33,0.01
2016-12-28,8.78,8.78,11.55,-0.22
2016-12-29,-7.65,1.8,1.8,0.21
2016-12-30,-11.45,-11.45,-11.45,-0.14
2017-01-03,3.72,3.72,3.72,0.34
2017-01-04,-5.61,-5.61,-17.96,-0.15
2017-01-05,11.48,11.86,11.86,0.1
2017-01-06,-5.33,-5.33,-5.33,-0.01
2017-01-09,-4.66,-4.66,-4.66,-0.42
2017-01-10,10.32,10.32,10.32,-0.28
2017-01-11,2.59,2.59,24.42,0.01
2017-01-12,-4.06,-9.24,-9.24,-0.1
2017-01-13,-6.58,-6.58,-6.58,-0.07
2017-01-17,7.97,7.97,7.97,0.34
2017-01-18,-5.73,-5.73,1.28,0.07
2017-01-19,8.65,16.31,16.31,-0.15
2017-01-20,-5.35,-5.35,-5.35,0.18
2017-01-23,-3.46,-3.46,-3.46,0.11
2017-01-24,7.36,7.36,7.36,0.47
2017-01-25,4.5,4.5,32.86,0.22
2017-01-26,-34.75,0.0,0.0,-0.31
2017-01-27,0.0,0.0,0.0,-0.36
2017-01-30,-4.61,-4.61,-4.61,-0.07
