Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-1.97,-1.97,-4.25,-0.07
2016-11-03,1.55,-0.62,-0.62,-0.02
2016-11-04,9.79,9.79,9.79,-0.34
2016-11-07,-6.35,-6.35,-6.35,0.77
2016-11-08,-11.66,-11.66,-11.66,0.42
2016-11-09,14.95,14.95,6.66,-0.61
2016-11-10,-10.93,3.8,3.8,-1.33
2016-11-11,-3.39,-3.39,-3.39,0.09
2016-11-14,3.47,3.47,3.47,0.14
2016-11-15,-6.52,-6.52,-6.52,0.27
2016-11-16,-1.12,-1.12,-1.66,-0.18
2016-11-17,1.15,20.27,20.27,-0.14
2016-11-18,-11.12,-11.12,-11.12,-0.21
2016-11-21,4.78,4.78,-9.35,0.45
2016-11-22,-9.35,-0.46,5.41,0.01
2016-11-23,-3.67,4.22,4.22,-0.25
2016-11-25,-2.79,-2.79,-2.79,0.41
2016-11-28,-2.0,-2.0,-2.0,0.22
2016-11-29,-1.67,-1.67,-1.67,-0.6
2016-11-30,2.85,2.85,3.27,-0.8
2016-12-01,-0.68,-2.32,-2.32,-0.18
2016-12-02,-4.19,-4.19,-4.19,0.19
2016-12-05,2.93,2.93,2.93,0.26
2016-12-06,13.49,13.49,13.49,-0.05
2016-12-07,-17.43,-17.43,-0.8,0.72
2016-12-08,3.81,-0.15,-0.15,-0.31
2016-12-09,-3.19,-3.19,-3.19,1.02
2016-12-12,-3.99,-3.99,-3.99,-0.1
2016-12-13,-1.97,-1.97,-1.97,-0.14
2016-12-14,7.29,7.29,1.04,-0.55
2016-12-15,-0.24,-0.03,-0.03,0.34
2016-12-16,5.31,5.31,5.31,0.19
2016-12-19,-1.81,-1.81,-1.81,-0.07
2016-12-20,3.58,3.58,3.58,-0.01
2016-12-21,-10.08,-10.08,-0.94,-0.09
2016-12-22,5.9,-1.02,-1.02,-0.02
2016-12-23,8.31,8.31,8.31,0.05
2016-12-27,-5.33,-5.33,-5.33,0.01
2016-12-28,2.89,2.89,9.48,-0.22
2016-12-29,-8.67,0.62,0.62,0.21
2016-12-30,-7.61,-7.61,-7.61,-0.14
2017-01-03,1.75,1.75,1.75,0.34
2017-01-04,-3.69,-3.69,-13.92,-0.15
2017-01-05,8.6,9.37,9.37,0.1
2017-01-06,-1.81,-1.81,-1.81,-0.01
2017-01-09,-2.75,-2.75,-2.75,-0.42
2017-01-10,2.81,2.81,2.81,-0.28
2017-01-11,6.32,6.32,18.5,0.01
2017-01-12,-5.82,-6.11,-6.11,-0.1
2017-01-13,-7.26,-7.26,-7.26,-0.07
2017-01-17,4.82,4.82,4.82,0.34
2017-01-18,-5.41,-5.41,-1.15,0.07
2017-01-19,8.9,17.46,17.46,-0.15
2017-01-20,-5.9,-5.9,-5.9,0.18
2017-01-23,-2.53,-2.53,-2.53,0.11
2017-01-24,3.89,3.89,3.89,0.47
2017-01-25,0.65,0.65,31.69,0.22
2017-01-26,-24.1,0.0,0.0,-0.31
2017-01-27,0.0,0.0,0.0,-0.36
2017-01-30,-8.01,-8.01,-8.01,-0.07
2017-01-31,-1.61,-1.61,-1.61,0.19
2017-02-01,-7.03,-7.03,1.5,-0.31
2017-02-02,-2.73,0.87,0.87,0.14
2017-02-03,6.51,6.51,6.51,0.14
2017-02-06,2.63,2.63,2.63,0.02
2017-02-07,1.53,1.53,1.53,0.34
2017-02-08,-9.12,-9.12,-5.09,0.12
2017-02-09,0.76,7.5,7.5,-0.77
2017-02-10,2.39,2.39,2.39,-0.67
2017-02-13,-5.96,-5.96,-5.96,0.04
2017-02-14,10.87,10.87,10.87,-0.09
2017-02-15,1.36,1.36,12.17,-0.09
2017-02-16,-3.59,0.08,0.08,0.76
2017-02-17,-10.03,-10.03,-10.03,0.03
2017-02-21,1.81,1.81,1.81,0.23
2017-02-22,1.22,1.22,5.67,0.14
2017-02-23,2.52,-1.17,-1.17,0.06
2017-02-24,-7.67,-7.67,-7.67,0.12
2017-02-27,3.75,3.75,3.75,-0.11
2017-02-28,-1.57,-1.57,-1.57,0.29
2017-03-01,-4.2,-4.2,5.15,0.2
2017-03-02,6.31,6.22,6.22,0.31
2017-03-03,-10.42,-10.42,-10.42,0.01
2017-03-06,8.68,8.68,8.68,-0.3
2017-03-07,2.83,2.83,2.83,-0.19
2017-03-08,-7.51,-7.51,13.05,0.0
2017-03-09,3.77,1.53,1.53,0.04
2017-03-10,-8.12,-8.12,-8.12,0.26
2017-03-13,-11.17,-11.17,-11.17,-0.26
2017-03-14,0.68,0.68,0.68,-0.06
2017-03-15,-28.22,-28.22,21.97,0.15
2017-03-16,12.2,-11.61,-11.61,0.13
2017-03-17,-33.18,-33.18,-33.18,-0.22
2017-03-20,30.11,30.11,30.11,0.15
2017-03-21,15.43,15.43,15.43,0.32
2017-03-22,-1.81,-1.81,1.16,-0.12
2017-03-23,-5.44,3.53,3.53,-0.21
2017-03-24,-5.93,-5.93,-5.93,-0.05
2017-03-27,-2.1,-2.1,-2.1,0.2
2017-03-28,-8.77,-8.77,-8.77,0.11
2017-03-29,6.72,6.72,-17.11,-0.01
2017-03-30,2.27,-1.45,-1.45,0.18
2017-03-31,6.78,6.78,6.78,-0.16
2017-04-03,8.63,8.63,8.63,-0.03
2017-04-04,3.85,3.85,3.85,0.27
2017-04-05,15.88,15.88,-11.74,-0.11
2017-04-06,-15.89,12.38,12.38,0.1
2017-04-07,7.25,7.25,7.25,-0.06
2017-04-10,-11.09,-11.09,-11.09,0.08
2017-04-11,-3.08,-3.08,-1.28,-0.03
2017-04-12,3.48,-1.74,-1.74,0.28
2017-04-13,-0.46,-0.46,-0.46,-0.15
2017-04-17,6.52,6.52,6.52,0.28
2017-04-18,5.41,5.41,5.41,0.41
2017-04-19,-9.45,-9.45,5.42,-0.25
2017-04-20,3.03,-7.46,-7.46,-0.14
2017-04-21,-1.31,-1.31,-1.31,-0.02
2017-04-24,7.55,7.55,7.55,0.21
2017-04-25,-17.13,-17.13,-17.13,-0.17
2017-04-26,-1.33,-1.33,-1.33,0.13
2017-04-27,9.1,9.1,9.1,-0.23
2017-04-28,-10.97,-10.97,-10.97,0.14
