Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-10.0,-10.0,-10.0,-9000.0
2016-11-03,-50.0,-50.0,-50.0,-27000.0
2016-11-04,38.46,38.46,38.46,11000.0
2016-11-07,1.54,41.0,10.85,13000.0
2016-11-08,22.5,22.5,22.5,4000.0
2016-11-09,-5.36,-5.36,-5.36,-48000.0
2016-11-10,-32.14,-32.14,-32.14,53000.0
2016-11-11,32.14,32.14,32.14,-51000.0
2016-11-14,-16.4,-59.26,-44.97,-45000.0
2016-11-15,-7.41,-7.41,-7.41,-14000.0
2016-11-16,66.67,66.67,66.67,19000.0
2016-11-17,-80.0,-80.0,-80.0,10000.0
2016-11-18,30.0,30.0,30.0,18000.0
2016-11-21,-50.0,1.0,-16.0,7000.0
2016-11-22,16.67,16.67,16.67,47000.0
2016-11-23,19.69,19.69,19.69,9000.0
2016-11-24,-37.36,-37.36,-37.36,1000.0
2016-11-25,21.0,21.0,21.0,0.0
2016-11-28,11.25,31.25,24.92,27000.0
2016-11-29,38.75,38.75,38.75,0.0
2016-11-30,-20.0,-20.0,-20.0,69000.0
2016-12-01,16.67,16.67,16.67,3000.0
2016-12-02,-4.17,-4.17,-4.17,-22000.0
2016-12-05,-12.5,51.0,-3.83,-9000.0
2016-12-06,-21.43,-21.43,-21.43,30000.0
2016-12-07,-5.49,-5.49,-5.49,24000.0
2016-12-08,10.25,10.25,10.25,18000.0
2016-12-09,-6.06,-6.06,-6.06,-10000.0
2016-12-12,-2.27,26.0,16.58,-28000.0
2016-12-13,41.67,41.67,41.67,14000.0
2016-12-14,-33.34,-33.34,-33.34,11000.0
2016-12-15,0.0,0.0,0.0,-18000.0
2016-12-16,26.67,26.67,26.67,34000.0
2016-12-19,-60.0,1.0,-19.33,2000.0
2016-12-20,50.0,50.0,50.0,17000.0
2016-12-21,0.0,0.0,0.0,-7000.0
2016-12-22,-21.43,-21.43,-21.43,4000.0
2016-12-23,4.76,4.76,4.76,-27000.0
2016-12-26,16.67,51.0,39.56,16000.0
2016-12-27,-50.0,-50.0,-50.0,1000.0
2016-12-28,54.55,54.55,54.55,-11000.0
2016-12-29,-32.33,-32.33,-32.33,14000.0
2016-12-30,17.78,17.78,17.78,0.0
2017-01-02,20.0,61.0,13.67,3000.0
2017-01-03,-10.0,-10.0,-10.0,19000.0
2017-01-04,21.43,21.43,21.43,-16000.0
2017-01-05,-51.43,-51.43,-51.43,-30000.0
2017-01-06,30.0,30.0,30.0,32000.0
2017-01-09,-16.67,34.33,17.33,51000.0
2017-01-10,16.67,16.67,16.67,1000.0
2017-01-11,38.89,38.89,38.89,52000.0
2017-01-12,-35.04,-35.04,-35.04,26000.0
2017-01-13,21.15,21.15,21.15,-67000.0
2017-01-16,-41.67,34.33,9.0,-40000.0
2017-01-17,-33.33,-33.33,-33.33,15000.0
2017-01-18,66.67,66.67,66.67,-1000.0
2017-01-19,8.33,8.33,8.33,27000.0
2017-01-20,-25.0,-25.0,-25.0,-14000.0
2017-01-23,-39.47,11.53,-5.47,43000.0
2017-01-24,45.03,45.03,45.03,5000.0
2017-01-25,-5.56,-5.56,-5.56,62000.0
2017-01-26,-50.0,-50.0,-50.0,25000.0
2017-01-27,100.0,100.0,100.0,0.0
2017-01-30,0.0,0.0,33.67,0.0
2017-01-31,-33.33,-33.33,-33.33,-22000.0
2017-02-01,-6.67,-6.67,-6.67,-17000.0
2017-02-02,2.5,2.5,2.5,12000.0
2017-02-03,37.5,37.5,37.5,5000.0
2017-02-06,-33.33,67.67,34.0,5000.0
2017-02-07,-33.34,-33.34,-33.34,-37000.0
2017-02-08,16.67,16.67,16.67,-21000.0
2017-02-09,-7.14,-7.14,-7.14,0.0
2017-02-10,-17.86,-17.86,-17.86,-2000.0
2017-02-13,25.0,50.0,42.0,-20000.0
2017-02-14,50.0,50.0,50.0,-19000.0
2017-02-15,-25.0,-25.0,-25.0,7000.0
2017-02-16,25.0,25.0,25.0,15000.0
2017-02-17,-72.73,-72.73,-72.73,-8000.0
2017-02-20,72.73,101.0,91.58,40000.0
2017-02-21,0.0,0.0,0.0,14000.0
2017-02-22,-101.0,-101.0,-101.0,18000.0
2017-02-23,101.0,101.0,101.0,-6000.0
2017-02-24,-100.0,-100.0,-100.0,-48000.0
2017-02-27,40.0,41.0,40.67,-8000.0
2017-02-28,-40.0,-40.0,-40.0,19000.0
2017-03-01,0.0,0.0,0.0,0.0
2017-03-02,33.33,33.33,33.33,64000.0
2017-03-03,41.67,41.67,41.67,-5000.0
2017-03-06,-75.0,0.0,-25.0,23000.0
2017-03-07,0.0,0.0,0.0,6000.0
2017-03-08,40.0,40.0,40.0,0.0
2017-03-09,10.0,10.0,10.0,0.0
2017-03-10,-25.0,-25.0,-25.0,-1000.0
2017-03-13,-25.0,1.0,-41.33,21000.0
2017-03-14,-1.0,-1.0,-1.0,38000.0
2017-03-15,0.0,0.0,0.0,2000.0
2017-03-16,1.0,1.0,1.0,22000.0
2017-03-17,0.0,0.0,0.0,28000.0
2017-03-20,0.0,1.0,0.67,-25000.0
2017-03-21,66.67,66.67,66.67,33000.0
2017-03-22,-66.67,-66.67,-66.67,-5000.0
2017-03-23,75.0,75.0,75.0,-33000.0
2017-03-24,-25.0,-25.0,-25.0,-15000.0
2017-03-27,-33.33,-83.33,-33.33,-15000.0
2017-03-28,0.0,0.0,0.0,14000.0
2017-03-29,33.33,33.33,33.33,15000.0
2017-03-30,-16.67,-16.67,-16.67,10000.0
2017-03-31,8.34,8.34,8.34,-39000.0
2017-04-03,58.33,101.0,75.33,12000.0
2017-04-04,-52.94,-52.94,-52.94,32000.0
2017-04-05,-47.06,-47.06,-47.06,3000.0
2017-04-06,80.0,80.0,80.0,-15000.0
2017-04-07,-8.57,-8.57,-8.57,-12000.0
2017-04-10,-38.1,34.33,10.19,17000.0
2017-04-11,30.96,30.96,30.96,-17000.0
