2016,12,01,59.10
2016,12,02,51.78
2016,12,05,53.95
2016,12,06,57.07
2016,12,07,57.12
2016,12,08,53.61
2016,12,09,50.80
2016,12,12,54.89
2016,12,13,51.13
2016,12,14,50.97
2016,12,15,50.63
2016,12,16,49.22
2016,12,19,42.55
2016,12,20,44.26
