2016,12,01,45.83
2016,12,02,44.45
2016,12,05,52.40
2016,12,06,36.35
2016,12,07,42.84
2016,12,08,32.56
2016,12,09,39.44
2016,12,12,48.44
2016,12,13,46.30
2016,12,14,57.12
2016,12,15,48.17
2016,12,16,40.25
2016,12,19,40.98
2016,12,20,41.26
