2016,12,01,51.63
2016,12,02,44.92
2016,12,05,46.28
2016,12,06,39.85
2016,12,07,41.38
2016,12,08,46.45
2016,12,09,40.88
2016,12,12,42.62
2016,12,13,46.59
2016,12,14,43.28
2016,12,15,49.82
2016,12,16,56.13
2016,12,19,43.36
2016,12,20,38.61
