2016,12,01,56.31
2016,12,02,55.81
2016,12,05,61.00
2016,12,06,58.68
2016,12,07,54.26
2016,12,08,58.14
2016,12,09,58.23
2016,12,12,60.58
2016,12,13,61.45
2016,12,14,57.87
2016,12,15,55.38
2016,12,16,53.91
2016,12,19,59.21
2016,12,20,58.99
