2016,12,01,48.21
2016,12,02,57.58
2016,12,05,59.23
2016,12,06,49.25
2016,12,07,52.97
2016,12,08,48.28
2016,12,09,57.80
2016,12,12,49.61
2016,12,13,53.07
2016,12,14,53.53
2016,12,15,55.94
2016,12,16,54.94
2016,12,19,48.33
2016,12,20,51.33
