2016,11,01,48.83
2016,11,02,49.51
2016,11,03,48.85
2016,11,04,49.27
2016,11,07,47.80
2016,11,08,50.84
2016,11,09,47.71
2016,11,10,48.54
2016,11,11,49.32
2016,11,14,48.51
2016,11,15,48.54
2016,11,16,49.38
2016,11,17,50.22
2016,11,18,50.42
2016,11,21,48.87
2016,11,22,49.64
2016,11,23,50.69
2016,11,25,49.41
2016,11,28,49.92
2016,11,29,47.17
2016,11,30,47.98
