Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-4.07,-4.07,-4.07,0.24
2016-11-03,6.21,6.21,6.21,0.4
2016-11-04,-4.0,-4.0,-4.0,0.52
2016-11-07,-4.89,-38.89,-17.56,0.78
2016-11-08,8.24,8.24,8.24,-0.08
2016-11-09,-3.56,-3.56,-3.56,1.55
2016-11-10,-6.7,-6.7,-6.7,0.17
2016-11-11,21.34,21.34,21.34,-0.66
2016-11-14,-5.43,-3.57,-1.33,-1.71
2016-11-15,27.63,27.63,27.63,-0.25
2016-11-16,-27.63,-27.63,-27.63,0.23
2016-11-17,-8.33,-8.33,-8.33,0.15
2016-11-18,26.81,26.81,26.81,0.99
2016-11-21,-3.48,40.0,-7.83,0.12
2016-11-22,-9.57,-9.57,-9.57,-0.39
2016-11-23,7.07,7.07,7.07,-0.24
2016-11-25,-10.23,16.16,2.96,0.35
2016-11-28,-0.6,-73.33,-15.42,-1.11
2016-11-29,10.17,10.17,10.17,0.39
2016-11-30,-13.76,-13.76,-13.76,-0.88
2016-12-01,-19.38,-19.38,-19.38,-0.54
2016-12-02,11.68,11.68,11.68,0.33
2016-12-05,5.67,21.05,9.26,0.98
2016-12-06,-1.05,-1.05,-1.05,1.66
2016-12-07,2.73,2.73,2.73,1.09
2016-12-08,0.35,0.35,0.35,0.16
2016-12-09,3.59,3.59,3.59,0.85
2016-12-12,26.66,15.83,15.27,0.17
2016-12-13,-0.95,-0.95,-0.95,0.47
2016-12-14,-41.85,-41.85,-41.85,-1.0
2016-12-15,16.14,16.14,16.14,0.35
2016-12-16,-6.67,-6.67,-6.67,-0.55
2016-12-19,0.0,20.0,13.33,-0.36
2016-12-20,22.86,22.86,22.86,0.31
2016-12-21,-37.15,-37.15,-37.15,-0.52
2016-12-22,-5.71,-5.71,-5.71,-0.28
2016-12-23,10.71,10.71,10.71,-0.04
2016-12-27,9.88,20.59,-6.84,0.36
2016-12-28,-14.34,-14.34,-14.34,-0.19
2016-12-29,5.18,5.18,5.18,-0.33
2016-12-30,-7.26,-7.26,-7.26,0.11
2017-01-03,6.36,10.53,3.24,-0.44
2017-01-04,-5.98,-5.98,-5.98,1.04
2017-01-05,12.12,12.12,12.12,-0.08
2017-01-06,20.83,20.83,20.83,0.82
2017-01-09,-2.21,-64.71,-10.54,-0.69
2017-01-10,-1.96,-1.96,-1.96,-0.57
2017-01-11,-21.21,-21.21,-21.21,0.52
2017-01-12,-4.23,-4.23,-4.23,-0.32
2017-01-13,6.4,6.4,6.4,0.31
2017-01-17,-9.29,-6.11,-13.85,-0.72
2017-01-18,20.0,20.0,20.0,0.26
2017-01-19,-25.0,-25.0,-25.0,-0.19
