Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-3.38,-3.38,-3.38,0.24
2016-11-03,1.46,1.46,1.46,0.4
2016-11-04,-5.84,-5.84,-5.84,0.52
2016-11-07,1.68,-31.08,-11.83,0.78
2016-11-08,6.08,6.08,6.08,-0.08
2016-11-09,-9.62,-9.62,-9.62,1.55
2016-11-10,8.02,8.02,8.02,0.17
2016-11-11,17.22,17.22,17.22,-0.66
2016-11-14,6.44,18.49,17.33,-1.71
2016-11-15,12.94,12.94,12.94,-0.25
2016-11-16,-31.43,-31.43,-31.43,0.23
2016-11-17,-6.83,-6.83,-6.83,0.15
2016-11-18,24.69,24.69,24.69,0.99
2016-11-21,3.57,35.71,-3.57,0.12
2016-11-22,-12.5,-12.5,-12.5,-0.39
2016-11-23,3.68,3.68,3.68,-0.24
2016-11-25,-10.41,5.77,-2.32,0.35
2016-11-28,7.33,-61.9,-5.16,-1.11
2016-11-29,1.9,1.9,1.9,0.39
2016-11-30,-15.86,-15.86,-15.86,-0.88
2016-12-01,-14.76,-14.76,-14.76,-0.54
2016-12-02,10.62,10.62,10.62,0.33
2016-12-05,3.08,-1.92,1.41,0.98
2016-12-06,8.17,8.17,8.17,1.66
2016-12-07,-12.02,-12.02,-12.02,1.09
2016-12-08,4.3,4.3,4.3,0.16
2016-12-09,-3.53,-3.53,-3.53,0.85
2016-12-12,27.37,1.92,8.89,0.17
2016-12-13,6.2,6.2,6.2,0.47
2016-12-14,-33.57,-33.57,-33.57,-1.0
2016-12-15,5.0,5.0,5.0,0.35
2016-12-16,5.77,5.77,5.77,-0.55
2016-12-19,-9.34,-28.57,-5.49,-0.36
2016-12-20,20.24,20.24,20.24,0.31
2016-12-21,-31.14,-31.14,-31.14,-0.52
2016-12-22,-10.53,-10.53,-10.53,-0.28
2016-12-23,10.34,10.34,10.34,-0.04
2016-12-27,16.49,26.83,-0.51,0.36
2016-12-28,-11.74,-11.74,-11.74,-0.19
2016-12-29,-2.27,-2.27,-2.27,-0.33
2016-12-30,0.51,0.51,0.51,0.11
2017-01-03,-4.03,9.3,-2.36,-0.44
2017-01-04,2.24,2.24,2.24,1.04
2017-01-05,10.2,10.2,10.2,-0.08
2017-01-06,19.17,19.17,19.17,0.82
2017-01-09,3.09,-56.0,-2.97,-0.69
2017-01-10,-17.33,-17.33,-17.33,-0.57
2017-01-11,-6.16,-6.16,-6.16,0.52
2017-01-12,-13.37,-13.37,-13.37,-0.32
2017-01-13,8.99,8.99,8.99,0.31
2017-01-17,-9.46,-11.51,-18.57,-0.72
2017-01-18,28.11,28.11,28.11,0.26
2017-01-19,-25.02,-25.02,-25.02,-0.19
2017-01-20,0.58,0.58,0.58,0.3
2017-01-23,-0.66,-30.32,-7.1,-0.04
2017-01-24,27.82,27.82,27.82,0.63
2017-01-25,6.5,6.5,6.5,0.39
2017-01-26,-10.67,-10.67,-10.67,0.49
2017-01-27,-14.28,-14.28,-14.28,-0.47
2017-01-30,-5.26,13.79,7.44,-0.18
2017-01-31,3.35,3.35,3.35,2.36
2017-02-01,3.91,3.91,3.91,0.21
2017-02-02,-7.41,-7.41,-7.41,-0.08
2017-02-03,12.45,12.45,12.45,-0.33
2017-02-06,-2.28,-1.19,6.78,-0.6
2017-02-07,-8.43,-8.43,-8.43,-0.38
2017-02-08,17.95,17.95,17.95,-0.48
2017-02-09,-3.92,-3.92,-3.92,0.22
2017-02-10,-0.84,-0.84,-0.84,0.67
2017-02-13,8.93,20.83,16.86,0.93
2017-02-14,10.33,10.33,10.33,0.08
2017-02-15,-8.94,-8.94,-8.94,0.47
2017-02-16,-4.6,-4.6,-4.6,0.09
2017-02-17,-7.02,-7.02,-7.02,0.17
2017-02-21,-3.03,-4.33,-4.72,-0.14
2017-02-22,21.21,21.21,21.21,-0.13
2017-02-23,-17.33,-17.33,-17.33,0.21
2017-02-24,7.78,7.78,7.78,0.0
2017-02-27,9.55,15.45,23.48,-0.3
2017-02-28,-23.23,-23.23,-23.23,-0.04
2017-03-01,11.11,11.11,11.11,1.07
2017-03-02,-11.59,-11.59,-11.59,-0.93
2017-03-03,-2.69,-2.69,-2.69,-0.16
2017-03-06,20.08,-0.87,12.78,0.27
2017-03-07,-27.13,-27.13,-27.13,-0.43
2017-03-08,38.0,38.0,38.0,-0.2
2017-03-09,-17.86,-17.86,-17.86,0.35
2017-03-10,2.34,2.34,2.34,-0.12
2017-03-13,-2.48,19.5,5.23,-0.18
2017-03-14,-9.78,-9.78,-9.78,-0.07
2017-03-15,13.68,13.68,13.68,0.11
2017-03-16,-2.57,-2.57,-2.57,0.34
2017-03-17,5.8,5.8,5.8,-0.28
2017-03-20,-11.86,27.27,10.52,-0.11
2017-03-21,-11.89,-11.89,-11.89,-1.03
2017-03-22,2.12,2.12,2.12,-0.04
2017-03-23,-9.81,-9.81,-9.81,0.03
2017-03-24,24.57,24.57,24.57,0.12
2017-03-27,-2.26,30.0,19.25,-0.84
2017-03-28,-12.61,-12.61,-12.61,0.13
2017-03-29,14.43,14.43,14.43,-0.47
2017-03-30,-9.09,-9.09,-9.09,0.72
2017-03-31,10.6,10.6,10.6,0.06
2017-04-03,3.03,25.25,4.88,-0.54
2017-04-04,0.0,0.0,0.0,-0.28
2017-04-05,-14.48,-14.48,-14.48,0.46
2017-04-06,-12.5,-12.5,-12.5,0.04
2017-04-07,27.46,27.46,27.46,0.09
2017-04-10,0.66,15.28,17.81,0.14
2017-04-11,3.68,3.68,3.68,-0.36
2017-04-12,-5.89,-5.89,-5.89,-0.32
2017-04-13,-15.29,-15.29,-15.29,-0.57
2017-04-17,5.0,25.0,20.0,0.97
2017-04-18,-20.83,-20.83,-20.83,0.02
2017-04-19,5.83,5.83,5.83,0.07
2017-04-20,0.0,0.0,0.0,0.95
2017-04-21,-2.31,-2.31,-2.31,-0.21
2017-04-24,44.31,52.0,49.44,0.54
2017-04-25,-9.45,-9.45,-9.45,0.08
2017-04-26,-27.17,-27.17,-27.17,-0.99
2017-04-27,17.95,17.95,17.95,-0.87
2017-04-28,-1.9,-1.9,-1.9,0.2
