Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,7.26,7.26,7.26,-0.96
2016-11-03,-7.65,-7.65,-7.65,-0.2
2016-11-04,4.58,4.58,4.58,-0.11
2016-11-07,-10.26,-20.21,-18.08,2.55
2016-11-08,2.83,2.83,2.83,-0.24
2016-11-09,10.1,10.1,10.1,-2.15
2016-11-10,-5.82,-5.82,-5.82,-6.77
2016-11-11,4.83,4.83,4.83,-0.64
2016-11-14,-3.55,-11.22,-8.48,-1.4
2016-11-15,2.21,2.21,2.21,0.21
2016-11-16,7.51,7.51,7.51,1.6
2016-11-17,-5.19,-5.19,-5.19,-0.16
2016-11-18,-10.17,-10.17,-10.17,0.18
2016-11-21,19.9,8.1,13.86,2.75
2016-11-22,-1.58,-1.58,-1.58,0.08
2016-11-23,-4.92,-4.92,-4.92,-0.35
2016-11-25,-2.02,8.94,3.46,-0.28
2016-11-28,10.51,1.83,8.71,-0.48
2016-11-29,-19.67,-19.67,-19.67,0.58
2016-11-30,1.76,1.76,1.76,-0.51
2016-12-01,4.55,4.55,4.55,0.22
2016-12-02,3.38,3.38,3.38,3.59
2016-12-05,5.27,2.01,6.81,-1.65
2016-12-06,-10.73,-10.73,-10.73,5.41
2016-12-07,6.11,6.11,6.11,0.82
2016-12-08,-1.95,-1.95,-1.95,-2.15
2016-12-09,-0.77,-0.77,-0.77,-0.36
2016-12-12,-10.6,-4.95,-8.1,-0.05
2016-12-13,-3.4,-3.4,-3.4,0.95
2016-12-14,11.11,11.11,11.11,-0.34
2016-12-15,-0.74,-0.74,-0.74,1.56
2016-12-16,6.29,6.29,6.29,-0.78
2016-12-19,-4.49,-11.21,-6.69,1.23
2016-12-20,-1.51,-1.51,-1.51,-0.33
2016-12-21,-4.27,-4.27,-4.27,1.38
2016-12-22,4.16,4.16,4.16,-0.92
2016-12-23,-1.13,-1.13,-1.13,0.01
2016-12-27,7.56,17.12,8.68,2.76
2016-12-28,-10.25,-10.25,-10.25,-2.46
2016-12-29,8.64,8.64,8.64,-0.56
2016-12-30,1.02,1.02,1.02,-1.53
2017-01-03,-5.8,-14.75,-11.74,3.69
2017-01-04,15.92,15.92,15.92,1.92
2017-01-05,-11.42,-11.42,-11.42,2.4
2017-01-06,-1.68,-1.68,-1.68,-0.74
2017-01-09,1.45,7.05,3.1,-0.12
2017-01-10,-2.74,-2.74,-2.74,-1.06
2017-01-11,-5.53,-5.53,-5.53,0.61
2017-01-12,-2.19,-2.19,-2.19,-1.32
2017-01-13,-2.89,-2.89,-2.89,4.52
2017-01-17,7.77,2.02,4.87,-0.81
2017-01-18,8.19,8.19,8.19,0.37
2017-01-19,-2.89,-2.89,-2.89,5.15
2017-01-20,0.32,0.32,0.32,0.19
2017-01-23,-1.16,15.82,3.24,-1.21
2017-01-24,-2.15,-2.15,-2.15,2.72
2017-01-25,0.97,0.97,0.97,-0.59
2017-01-26,0.42,0.42,0.42,-0.56
2017-01-27,3.88,3.88,3.88,3.49
2017-01-30,6.18,33.96,18.56,-1.23
2017-01-31,-9.6,-9.6,-9.6,-0.51
2017-02-01,0.39,0.39,0.39,0.07
2017-02-02,3.75,3.75,3.75,-1.58
2017-02-03,-1.13,-1.13,-1.13,1.05
2017-02-06,-12.26,-5.48,-7.77,0.72
2017-02-07,-1.25,-1.25,-1.25,3.03
2017-02-08,9.67,9.67,9.67,0.74
2017-02-09,-3.6,-3.6,-3.6,-0.6
2017-02-10,-7.24,-7.24,-7.24,0.68
2017-02-13,11.58,7.23,5.01,-1.62
2017-02-14,-5.02,-5.02,-5.02,-2.38
2017-02-15,-3.14,-3.14,-3.14,1.45
