Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,5.72,5.72,5.72,-0.96
2016-11-03,-7.4,-7.4,-7.4,-0.2
2016-11-04,4.82,4.82,4.82,-0.11
2016-11-07,-9.8,-20.77,-15.6,2.55
2016-11-08,8.51,8.51,8.51,-0.24
2016-11-09,4.67,4.67,4.67,-2.15
2016-11-10,-8.64,-8.64,-8.64,-6.77
2016-11-11,6.14,6.14,6.14,-0.64
2016-11-14,-5.24,-17.6,-11.53,-1.4
2016-11-15,3.76,3.76,3.76,0.21
2016-11-16,8.84,8.84,8.84,1.6
2016-11-17,-6.23,-6.23,-6.23,-0.16
2016-11-18,-7.64,-7.64,-7.64,0.18
2016-11-21,19.05,10.18,14.71,2.75
2016-11-22,1.95,1.95,1.95,0.08
2016-11-23,-10.94,-10.94,-10.94,-0.35
2016-11-25,1.55,8.62,5.08,-0.28
2016-11-28,9.63,0.77,8.18,-0.48
2016-11-29,-14.23,-14.23,-14.23,0.58
2016-11-30,-3.92,-3.92,-3.92,-0.51
2016-12-01,5.87,5.87,5.87,0.22
2016-12-02,1.96,1.96,1.96,3.59
2016-12-05,5.44,0.06,6.06,-1.65
2016-12-06,-9.47,-9.47,-9.47,5.41
2016-12-07,2.85,2.85,2.85,0.82
2016-12-08,-0.91,-0.91,-0.91,-2.15
2016-12-09,-0.73,-0.73,-0.73,-0.36
2016-12-12,-11.34,-4.96,-8.32,-0.05
2016-12-13,-2.41,-2.41,-2.41,0.95
2016-12-14,11.72,11.72,11.72,-0.34
2016-12-15,-1.14,-1.14,-1.14,1.56
2016-12-16,5.69,5.69,5.69,-0.78
2016-12-19,-3.11,-9.48,-4.93,1.23
2016-12-20,-3.01,-3.01,-3.01,-0.33
2016-12-21,-4.91,-4.91,-4.91,1.38
2016-12-22,6.63,6.63,6.63,-0.92
2016-12-23,-2.01,-2.01,-2.01,0.01
2016-12-27,7.81,14.67,9.48,2.76
2016-12-28,-10.64,-10.64,-10.64,-2.46
2016-12-29,7.53,7.53,7.53,-0.56
2016-12-30,2.71,2.71,2.71,-1.53
2017-01-03,-5.18,-11.7,-9.04,3.69
2017-01-04,12.3,12.3,12.3,1.92
2017-01-05,-10.75,-10.75,-10.75,2.4
2017-01-06,-0.02,-0.02,-0.02,-0.74
2017-01-09,0.92,4.91,2.97,-0.12
2017-01-10,-2.9,-2.9,-2.9,-1.06
2017-01-11,-6.08,-6.08,-6.08,0.61
2017-01-12,-0.9,-0.9,-0.9,-1.32
2017-01-13,-1.11,-1.11,-1.11,4.52
2017-01-17,6.82,3.0,4.79,-0.81
2017-01-18,4.86,4.86,4.86,0.37
2017-01-19,-1.67,-1.67,-1.67,5.15
2017-01-20,-1.41,-1.41,-1.41,0.19
2017-01-23,0.53,9.5,1.52,-1.21
2017-01-24,-0.66,-0.66,-0.66,2.72
