Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,7.26,7.26,4.58,-0.96
2016-11-03,-7.65,13.52,13.52,-0.2
2016-11-04,-3.57,-3.57,-3.57,-0.11
2016-11-07,-20.21,-20.21,-20.21,2.55
2016-11-08,2.83,2.83,2.83,-0.24
2016-11-09,10.1,10.1,4.83,-2.15
2016-11-10,-5.82,7.11,7.11,-6.77
2016-11-11,0.56,0.56,0.56,-0.64
2016-11-14,-11.22,-11.22,-11.22,-1.4
2016-11-15,2.21,2.21,2.21,0.21
2016-11-16,7.51,7.51,-10.17,1.6
2016-11-17,-5.19,6.32,6.32,-0.16
2016-11-18,5.48,5.48,5.48,0.18
2016-11-21,8.1,8.1,-1.58,2.75
2016-11-22,-1.58,-4.92,8.94,0.08
2016-11-23,-10.96,-3.28,-3.28,-0.35
2016-11-25,11.96,11.96,11.96,-0.28
2016-11-28,1.83,1.83,1.83,-0.48
2016-11-29,-19.67,-19.67,-19.67,0.58
2016-11-30,1.76,1.76,3.38,-0.51
2016-12-01,4.55,-7.88,-7.88,0.22
2016-12-02,11.14,11.14,11.14,3.59
2016-12-05,2.01,2.01,2.01,-1.65
2016-12-06,-10.73,-10.73,-10.73,5.41
2016-12-07,6.11,6.11,-0.77,0.82
2016-12-08,-1.95,-1.84,-1.84,-2.15
2016-12-09,-3.81,-3.81,-3.81,-0.36
2016-12-12,-4.95,-4.95,-4.95,-0.05
2016-12-13,-3.4,-3.4,-3.4,0.95
2016-12-14,11.11,11.11,6.29,-0.34
2016-12-15,-0.74,-0.12,-0.12,1.56
2016-12-16,6.84,6.84,6.84,-0.78
2016-12-19,-11.21,-11.21,-11.21,1.23
2016-12-20,-1.51,-1.51,-1.51,-0.33
2016-12-21,-4.27,-4.27,-1.19,1.38
2016-12-22,4.16,7.48,7.48,-0.92
2016-12-23,-15.85,-15.85,-15.85,0.01
2016-12-27,17.12,17.12,17.12,2.76
2016-12-28,-10.25,-10.25,9.18,-2.46
2016-12-29,8.64,-3.53,-3.53,-0.56
2016-12-30,3.3,3.3,3.3,-1.53
2017-01-03,-14.75,-14.75,-14.75,3.69
2017-01-04,15.92,15.92,-1.68,1.92
2017-01-05,-11.42,0.65,0.65,2.4
2017-01-06,-6.25,-6.25,-6.25,-0.74
2017-01-09,7.05,7.05,7.05,-0.12
2017-01-10,-2.74,-2.74,-2.74,-1.06
2017-01-11,-5.53,-5.53,-3.39,0.61
2017-01-12,-2.19,12.62,12.62,-1.32
2017-01-13,-3.48,-3.48,-3.48,4.52
2017-01-17,2.02,2.02,2.02,-0.81
2017-01-18,8.19,8.19,0.32,0.37
2017-01-19,-2.89,3.79,3.79,5.15
2017-01-20,-20.77,-20.77,-20.77,0.19
2017-01-23,15.82,15.82,15.82,-1.21
2017-01-24,-2.15,-2.15,-2.15,2.72
2017-01-25,0.97,0.97,3.88,-0.59
2017-01-26,0.42,-9.35,-9.35,-0.56
2017-01-27,-18.43,-18.43,-18.43,3.49
2017-01-30,33.96,33.96,33.96,-1.23
2017-01-31,-9.6,-9.6,-9.6,-0.51
2017-02-01,0.39,0.39,-1.13,0.07
2017-02-02,3.75,-6.69,-6.69,-1.58
2017-02-03,-0.09,-0.09,-0.09,1.05
2017-02-06,-5.48,-5.48,-5.48,0.72
2017-02-07,-1.25,-1.25,-1.25,3.03
2017-02-08,9.67,9.67,-7.24,0.74
2017-02-09,-3.6,15.37,15.37,-0.6
2017-02-10,-11.02,-11.02,-11.02,0.68
2017-02-13,7.23,7.23,7.23,-1.62
2017-02-14,-5.02,-5.02,-5.02,-2.38
2017-02-15,-3.14,-3.14,-11.3,1.45
2017-02-16,5.77,14.55,14.55,-0.26
2017-02-17,-21.43,-21.43,-21.43,0.21
2017-02-21,5.67,5.67,5.67,0.38
2017-02-22,6.55,6.55,5.15,1.26
2017-02-23,9.64,-2.85,-2.85,-1.08
2017-02-24,-7.99,-7.99,-7.99,0.47
2017-02-27,6.39,6.39,6.39,0.16
2017-02-28,-11.02,-11.02,-11.02,-1.28
2017-03-01,9.89,9.89,0.58,0.52
2017-03-02,-5.21,-1.66,-1.66,-3.12
2017-03-03,3.34,3.34,3.34,-0.39
2017-03-06,8.85,8.85,8.85,2.8
2017-03-07,-19.03,-19.03,-19.03,-0.51
2017-03-08,7.74,7.74,-9.03,-1.11
2017-03-09,-2.46,4.07,4.07,0.21
2017-03-10,1.15,1.15,1.15,0.36
2017-03-13,-1.54,-1.54,-1.54,2.63
2017-03-14,4.47,4.47,4.47,-0.33
2017-03-15,-6.5,-6.5,3.23,2.06
2017-03-16,4.34,-12.08,-12.08,-0.86
2017-03-17,10.21,10.21,10.21,0.72
2017-03-20,2.14,2.14,2.14,0.72
2017-03-21,0.58,0.58,0.58,-3.41
2017-03-22,3.16,3.16,-6.83,0.23
2017-03-23,-5.62,0.02,0.02,-0.81
2017-03-24,-5.35,-5.35,-5.35,0.18
2017-03-27,8.29,8.29,8.29,2.04
2017-03-28,8.38,8.38,8.38,1.11
2017-03-29,5.33,5.33,12.87,1.3
2017-03-30,-17.6,-9.92,-9.92,1.59
2017-03-31,-0.45,-0.45,-0.45,-0.25
