Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-27.08,-27.08,-7.14,-0.07
2016-11-03,0.0,0.0,0.0,-0.02
2016-11-04,0.0,0.0,0.0,-0.34
2016-11-07,0.0,0.0,0.0,0.77
2016-11-08,0.0,0.0,0.0,0.42
2016-11-09,0.0,0.0,0.0,-0.61
2016-11-10,-3.29,13.64,13.64,-1.33
2016-11-11,50.0,50.0,50.0,0.09
2016-11-14,-51.61,-51.61,-51.61,0.14
2016-11-15,0.0,0.0,0.0,0.27
2016-11-16,0.0,0.0,0.0,-0.18
2016-11-17,0.0,0.0,0.0,-0.14
2016-11-18,0.0,0.0,0.0,-0.21
2016-11-21,-27.78,-27.78,0.96,0.45
2016-11-22,0.96,-9.13,-21.15,0.01
2016-11-23,22.06,46.15,46.15,-0.25
2016-11-25,-12.5,-12.5,-12.5,0.41
2016-11-28,-20.83,-20.83,-20.83,0.22
2016-11-29,-9.53,-9.53,-9.53,-0.6
2016-11-30,-13.14,-13.14,9.41,-0.8
2016-12-01,2.15,15.87,15.87,-0.18
2016-12-02,0.0,0.0,0.0,0.19
2016-12-05,12.63,12.63,12.63,0.26
2016-12-06,0.0,0.0,0.0,-0.05
2016-12-07,16.23,16.23,-16.1,0.72
2016-12-08,-9.09,-0.57,-0.57,-0.31
2016-12-09,41.67,41.67,41.67,1.02
2016-12-12,-10.0,-10.0,-10.0,-0.1
2016-12-13,-7.11,-7.11,-7.11,-0.14
2016-12-14,20.68,20.68,-21.52,-0.55
2016-12-15,-13.57,16.52,16.52,0.34
2016-12-16,40.0,40.0,40.0,0.19
2016-12-19,-11.11,-11.11,-11.11,-0.07
2016-12-20,-28.89,-28.89,-28.89,-0.01
2016-12-21,-15.56,-15.56,4.44,-0.09
2016-12-22,18.06,-60.0,-60.0,-0.02
2016-12-23,0.0,0.0,0.0,0.05
2016-12-27,-8.33,-8.33,-8.33,0.01
2016-12-28,0.0,0.0,0.0,-0.22
2016-12-29,41.67,-66.67,-66.67,0.21
2016-12-30,0.0,0.0,0.0,-0.14
2017-01-03,-16.48,-16.48,-16.48,0.34
2017-01-04,0.89,0.89,-8.42,-0.15
2017-01-05,11.28,-10.0,-10.0,0.1
2017-01-06,50.0,50.0,50.0,-0.01
2017-01-09,-54.05,-54.05,-54.05,-0.42
2017-01-10,4.05,4.05,4.05,-0.28
2017-01-11,-4.55,-4.55,80.0,0.01
2017-01-12,27.28,-20.0,-20.0,-0.1
2017-01-13,0.0,0.0,0.0,-0.07
2017-01-17,10.25,10.25,10.25,0.34
2017-01-18,0.0,0.0,0.0,0.07
2017-01-19,-52.94,37.5,37.5,-0.15
2017-01-20,0.0,0.0,0.0,0.18
2017-01-23,18.33,18.33,18.33,0.11
2017-01-24,-51.66,-51.66,-51.66,0.47
2017-01-25,34.8,34.8,0.0,0.22
2017-01-26,-26.47,16.67,16.67,-0.31
2017-01-27,0.0,0.0,0.0,-0.36
2017-01-30,0.0,0.0,0.0,-0.07
2017-01-31,-16.48,-16.48,-16.48,0.19
2017-02-01,-4.52,-4.52,13.89,-0.31
2017-02-02,10.29,-55.56,-55.56,0.14
2017-02-03,0.0,0.0,0.0,0.14
2017-02-06,-4.51,-4.51,-4.51,0.02
2017-02-07,18.34,18.34,18.34,0.34
2017-02-08,-17.4,-17.4,12.46,0.12
2017-02-09,-9.05,12.25,12.25,-0.77
2017-02-10,9.34,9.34,9.34,-0.67
2017-02-13,-16.41,-16.41,-16.41,0.04
2017-02-14,8.11,8.11,8.11,-0.09
2017-02-15,-13.41,-13.41,-1.0,-0.09
2017-02-16,16.61,25.0,25.0,0.76
2017-02-17,-20.0,-20.0,-20.0,0.03
2017-02-21,-5.81,-5.81,-5.81,0.23
2017-02-22,6.58,6.58,3.02,0.14
2017-02-23,-7.6,-6.19,-6.19,0.06
2017-02-24,30.0,30.0,30.0,0.12
2017-02-27,-30.0,-30.0,-30.0,-0.11
2017-02-28,-20.0,-20.0,-20.0,0.29
2017-03-01,3.33,3.33,6.43,0.2
2017-03-02,11.67,14.28,14.28,0.31
2017-03-03,-35.71,-35.71,-35.71,0.01
2017-03-06,-3.85,-3.85,-3.85,-0.3
2017-03-07,0.0,0.0,0.0,-0.19
2017-03-08,0.0,0.0,0.0,0.0
2017-03-09,-35.71,20.0,20.0,0.04
2017-03-10,25.0,25.0,25.0,0.26
2017-03-13,0.0,0.0,0.0,-0.26
