Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-19.29,-19.29,7.14,-0.07
2016-11-03,5.0,5.36,5.36,-0.02
2016-11-04,0.0,0.0,0.0,-0.34
2016-11-07,0.0,0.0,0.0,0.77
2016-11-08,10.0,10.0,10.0,0.42
2016-11-09,-1.67,-1.67,-11.09,-0.61
2016-11-10,-3.49,22.92,22.92,-1.33
2016-11-11,33.33,33.33,33.33,0.09
2016-11-14,-45.24,-45.24,-45.24,0.14
2016-11-15,15.24,15.24,15.24,0.27
2016-11-16,2.73,2.73,15.9,-0.18
2016-11-17,-19.4,30.77,30.77,-0.14
2016-11-18,-20.0,-20.0,-20.0,-0.21
2016-11-21,-20.0,-20.0,9.05,0.45
2016-11-22,9.05,-19.05,-7.5,0.01
2016-11-23,12.5,45.0,45.0,-0.25
2016-11-25,-12.5,-12.5,-12.5,0.41
2016-11-28,-16.07,-16.07,-16.07,0.22
2016-11-29,-13.93,-13.93,-13.93,-0.6
2016-11-30,-10.62,-10.62,14.58,-0.8
2016-12-01,2.18,-1.14,-1.14,-0.18
2016-12-02,-29.17,-29.17,-29.17,0.19
2016-12-05,23.19,23.19,23.19,0.26
2016-12-06,-6.52,-6.52,-6.52,-0.05
2016-12-07,-2.94,-2.94,-26.06,0.72
2016-12-08,18.56,-19.56,-19.56,-0.31
2016-12-09,37.14,37.14,37.14,1.02
2016-12-12,8.24,8.24,8.24,-0.1
2016-12-13,-5.38,-5.38,-5.38,-0.14
2016-12-14,18.95,18.95,-12.05,-0.55
2016-12-15,-13.57,6.67,6.67,0.34
2016-12-16,40.0,40.0,40.0,0.19
2016-12-19,-10.0,-10.0,-10.0,-0.07
2016-12-20,-47.14,-47.14,-47.14,-0.01
2016-12-21,7.14,7.14,10.0,-0.09
2016-12-22,7.89,-60.0,-60.0,-0.02
2016-12-23,85.71,85.71,85.71,0.05
2016-12-27,-17.29,-17.29,-17.29,0.01
2016-12-28,0.0,0.0,0.0,-0.22
2016-12-29,22.22,-66.67,-66.67,0.21
2016-12-30,76.92,76.92,76.92,-0.14
2017-01-03,-11.92,-11.92,-11.92,0.34
2017-01-04,-9.44,-9.44,-9.29,-0.15
2017-01-05,15.27,-11.54,-11.54,0.1
2017-01-06,50.0,50.0,50.0,-0.01
2017-01-09,-50.98,-50.98,-50.98,-0.42
2017-01-10,0.98,0.98,0.98,-0.28
2017-01-11,-6.25,-6.25,55.56,0.01
2017-01-12,28.47,-25.0,-25.0,-0.1
2017-01-13,0.0,0.0,0.0,-0.07
2017-01-17,15.08,15.08,15.08,0.34
2017-01-18,0.0,0.0,0.0,0.07
2017-01-19,-50.0,30.0,30.0,-0.15
2017-01-20,-25.0,-25.0,-25.0,0.18
2017-01-23,19.44,19.44,19.44,0.11
2017-01-24,-44.44,-44.44,-44.44,0.47
2017-01-25,30.0,30.0,-11.66,0.22
2017-01-26,-26.67,25.0,25.0,-0.31
2017-01-27,-6.67,-6.67,-6.67,-0.36
2017-01-30,30.91,30.91,30.91,-0.07
2017-01-31,-18.69,-18.69,-18.69,0.19
2017-02-01,-11.11,-11.11,9.62,-0.31
2017-02-02,13.89,-51.29,-51.29,0.14
2017-02-03,19.05,19.05,19.05,0.14
2017-02-06,1.79,1.79,1.79,0.02
2017-02-07,10.69,10.69,10.69,0.34
2017-02-08,-11.92,-11.92,5.14,0.12
