Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-29.87,-29.87,-29.87,-0.07
2016-11-03,-27.27,-27.27,-27.27,-0.02
2016-11-04,50.0,50.0,50.0,-0.34
2016-11-07,-10.0,40.0,1.11,0.77
2016-11-08,26.67,26.67,26.67,0.42
2016-11-09,-33.34,-33.34,-33.34,-0.61
2016-11-10,21.67,21.67,21.67,-1.33
2016-11-11,-30.0,-30.0,-30.0,0.09
2016-11-14,8.33,-66.67,-25.0,0.14
2016-11-15,66.67,66.67,66.67,0.27
2016-11-16,0.0,0.0,0.0,-0.18
2016-11-17,-80.0,-80.0,-80.0,-0.14
2016-11-18,46.67,46.67,46.67,-0.21
2016-11-21,-12.12,-31.16,-29.58,0.45
2016-11-22,-7.49,-7.49,-7.49,0.01
2016-11-23,-2.62,-2.62,-2.62,-0.25
2016-11-25,22.23,-33.33,-5.55,0.41
2016-11-28,-3.03,-19.69,-19.69,0.22
2016-11-29,-13.64,-13.64,-13.64,-0.6
2016-11-30,-14.71,-14.71,-14.71,-0.8
2016-12-01,1.07,1.07,1.07,-0.18
2016-12-02,3.64,3.64,3.64,0.19
2016-12-05,6.15,-3.85,-7.66,0.26
2016-12-06,-26.15,-26.15,-26.15,-0.05
2016-12-07,30.0,30.0,30.0,0.72
2016-12-08,-33.33,-33.33,-33.33,-0.31
2016-12-09,3.92,3.92,3.92,1.02
2016-12-12,43.05,-36.36,12.33,-0.1
2016-12-13,-1.14,-1.14,-1.14,-0.14
2016-12-14,8.93,8.93,8.93,-0.55
2016-12-15,-13.1,-13.1,-13.1,0.34
2016-12-16,-15.47,-15.47,-15.47,0.19
2016-12-19,41.76,-15.38,20.33,-0.07
2016-12-20,-44.62,-44.62,-44.62,-0.01
2016-12-21,10.0,10.0,10.0,-0.09
2016-12-22,13.64,13.64,13.64,-0.02
2016-12-23,-20.78,-20.78,-20.78,0.05
2016-12-27,29.87,-7.27,23.26,0.01
2016-12-28,-72.73,-72.73,-72.73,-0.22
