Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-6.06,-6.06,-6.06,-77.46
2016-11-03,3.26,3.26,3.26,-28.97
2016-11-04,1.94,1.94,1.94,-42.39
2016-11-07,12.18,0.38,0.37,371.32
2016-11-08,-1.02,-1.02,-1.02,73.14
2016-11-09,-0.53,-0.53,-0.53,256.95
2016-11-10,6.33,6.33,6.33,218.19
2016-11-11,-7.81,-7.81,-7.81,39.78
2016-11-14,12.92,6.36,9.46,21.03
2016-11-15,0.68,0.68,0.68,54.37
2016-11-16,-24.54,-24.54,-24.54,-54.92
2016-11-17,8.13,8.13,8.13,35.68
2016-11-18,-3.96,-3.96,-3.96,-35.89
2016-11-21,9.04,3.97,4.57,88.76
2016-11-22,3.16,3.16,3.16,67.18
2016-11-23,-3.23,-3.23,-3.23,59.31
2016-11-25,-1.15,10.2,4.52,68.96
2016-11-28,-9.11,-11.89,-7.43,-54.24
2016-11-29,9.62,9.62,9.62,23.7
2016-11-30,-5.33,-5.33,-5.33,1.98
2016-12-01,0.88,0.88,0.88,68.35
2016-12-02,-7.09,-7.09,-7.09,-21.51
2016-12-05,18.21,24.53,12.3,45.82
2016-12-06,-17.88,-17.88,-17.88,35.54
2016-12-07,14.18,14.18,14.18,297.84
2016-12-08,-12.75,-12.75,-12.75,65.19
2016-12-09,-2.35,-2.35,-2.35,142.04
2016-12-12,16.3,4.78,12.67,39.58
2016-12-13,-1.54,-1.54,-1.54,114.78
2016-12-14,-10.35,-10.35,-10.35,-118.68
2016-12-15,-1.9,-1.9,-1.9,59.71
2016-12-16,9.3,9.3,9.3,-8.83
2016-12-19,-1.49,3.19,-3.16,39.65
2016-12-20,-5.24,-5.24,-5.24,91.56
2016-12-21,-3.76,-3.76,-3.76,-32.66
2016-12-22,3.05,3.05,3.05,-23.08
2016-12-23,3.35,3.35,3.35,14.93
2016-12-27,0.93,14.38,1.12,11.23
2016-12-28,-0.2,-0.2,-0.2,-111.36
2016-12-29,-9.39,-9.39,-9.39,-13.9
2016-12-30,-0.61,-0.61,-0.61,-57.18
2017-01-03,2.5,4.44,-16.35,119.16
2017-01-04,1.18,1.18,1.18,60.4
2017-01-05,-0.14,-0.14,-0.14,-42.87
2017-01-06,0.34,0.34,0.34,64.51
2017-01-09,4.8,0.0,0.65,-76.42
2017-01-10,-2.95,-2.95,-2.95,-31.85
2017-01-11,8.61,8.61,8.61,98.75
2017-01-12,-6.22,-6.22,-6.22,-63.28
2017-01-13,-5.02,-5.02,-5.02,-5.27
2017-01-17,-7.56,-10.33,-6.5,-58.96
2017-01-18,5.26,5.26,5.26,-22.05
2017-01-19,-0.31,-0.31,-0.31,-72.32
2017-01-20,5.78,5.78,5.78,94.85
2017-01-23,-0.35,-0.94,-0.48,-27.4
2017-01-24,-0.85,-0.85,-0.85,112.86
2017-01-25,8.5,8.5,8.5,155.8
2017-01-26,0.8,0.8,0.8,32.4
2017-01-27,-5.69,-5.69,-5.69,-7.13
2017-01-30,-3.87,4.37,-3.98,-122.65
2017-01-31,3.7,3.7,3.7,-107.04
2017-02-01,-0.32,-0.32,-0.32,26.85
2017-02-02,2.71,2.71,2.71,-6.03
2017-02-03,-1.25,-1.25,-1.25,186.55
2017-02-06,-9.68,-2.22,-7.73,-19.04
2017-02-07,8.95,8.95,8.95,37.87
2017-02-08,-4.66,-4.66,-4.66,-35.95
2017-02-09,9.13,9.13,9.13,118.06
2017-02-10,0.76,0.76,0.76,96.97
2017-02-13,2.39,10.0,9.42,142.79
2017-02-14,-6.93,-6.93,-6.93,92.25
2017-02-15,2.64,2.64,2.64,107.45
2017-02-16,-7.78,-7.78,-7.78,7.91
2017-02-17,5.86,5.86,5.86,4.28
2017-02-21,11.68,-7.21,3.74,118.95
2017-02-22,-3.58,-3.58,-3.58,32.6
2017-02-23,-5.75,-5.75,-5.75,34.72
2017-02-24,-0.72,-0.72,-0.72,11.44
2017-02-27,10.05,13.33,10.38,15.68
2017-02-28,-11.45,-11.45,-11.45,-25.2
2017-03-01,1.7,1.7,1.7,303.31
2017-03-02,-8.26,-8.26,-8.26,-112.58
2017-03-03,-0.41,-0.41,-0.41,2.74
2017-03-06,7.18,3.91,0.72,-51.37
2017-03-07,-3.17,-3.17,-3.17,-29.58
2017-03-08,-5.0,-5.0,-5.0,-69.03
2017-03-09,-1.76,-1.76,-1.76,2.46
2017-03-10,11.31,11.31,11.31,44.79
2017-03-13,-6.8,16.67,-0.77,-21.5
2017-03-14,-7.58,-7.58,-7.58,-44.11
