Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,-6.06,-6.06,1.94,-77.46
2016-11-03,3.26,23.64,23.64,-28.97
2016-11-04,-11.84,-11.84,-11.84,-42.39
2016-11-07,0.38,0.38,0.38,371.32
2016-11-08,-1.02,-1.02,-1.02,73.14
2016-11-09,-0.53,-0.53,-7.81,256.95
2016-11-10,6.33,3.83,3.83,218.19
2016-11-11,2.73,2.73,2.73,39.78
2016-11-14,6.36,6.36,6.36,21.03
2016-11-15,0.68,0.68,0.68,54.37
2016-11-16,-24.54,-24.54,-3.96,-54.92
2016-11-17,8.13,8.33,8.33,35.68
2016-11-18,-3.26,-3.26,-3.26,-35.89
2016-11-21,3.97,3.97,3.16,88.76
2016-11-22,3.16,-3.23,10.2,67.18
2016-11-23,-11.35,-7.82,-7.82,59.31
2016-11-25,10.6,10.6,10.6,68.96
2016-11-28,-11.89,-11.89,-11.89,-54.24
2016-11-29,9.62,9.62,9.62,23.7
2016-11-30,-5.33,-5.33,-7.09,1.98
2016-12-01,0.88,24.04,24.04,68.35
2016-12-02,-30.36,-30.36,-30.36,-21.51
2016-12-05,24.53,24.53,24.53,45.82
2016-12-06,-17.88,-17.88,-17.88,35.54
2016-12-07,14.18,14.18,-2.35,297.84
2016-12-08,-12.75,-0.63,-0.63,65.19
2016-12-09,12.15,12.15,12.15,142.04
2016-12-12,4.78,4.78,4.78,39.58
2016-12-13,-1.54,-1.54,-1.54,114.78
2016-12-14,-10.35,-10.35,9.3,-118.68
2016-12-15,-1.9,9.7,9.7,59.71
2016-12-16,-14.38,-14.38,-14.38,-8.83
2016-12-19,3.19,3.19,3.19,39.65
2016-12-20,-5.24,-5.24,-5.24,91.56
2016-12-21,-3.76,-3.76,33.26,-32.66
2016-12-22,3.05,-53.85,-53.85,-23.08
2016-12-23,7.14,7.14,7.14,14.93
2016-12-27,14.38,14.38,14.38,11.23
2016-12-28,-0.2,-0.2,38.68,-111.36
