Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,11.35,11.35,4.13,-9000.0
2016-11-03,-17.94,-4.84,-4.84,-27000.0
2016-11-04,20.29,20.29,20.29,11000.0
2016-11-07,-6.99,-6.99,-6.99,13000.0
2016-11-08,4.49,4.49,4.49,4000.0
2016-11-09,-1.19,-1.19,10.82,-48000.0
2016-11-10,0.0,0.0,0.0,53000.0
2016-11-11,8.1,8.1,8.1,-51000.0
2016-11-14,-6.15,-6.15,-6.15,-45000.0
2016-11-15,-7.34,-7.34,-7.34,-14000.0
2016-11-16,10.19,10.19,-8.4,19000.0
2016-11-17,-9.48,11.02,11.02,10000.0
2016-11-18,8.11,8.11,8.11,18000.0
2016-11-21,-8.17,-8.17,-8.17,7000.0
2016-11-22,-6.42,-6.42,-6.42,47000.0
2016-11-23,5.98,5.98,-3.05,9000.0
2016-11-24,1.14,-7.47,-7.47,1000.0
2016-11-25,-0.38,-0.38,-0.38,0.0
2016-11-28,4.07,4.07,4.07,27000.0
2016-11-29,4.05,4.05,4.05,0.0
2016-11-30,-0.49,-0.49,5.15,69000.0
2016-12-01,-4.19,0.18,0.18,3000.0
2016-12-02,-5.97,-5.97,-5.97,-22000.0
2016-12-05,-5.5,-5.5,-5.5,-9000.0
2016-12-06,-2.28,-2.28,-2.28,30000.0
2016-12-07,6.79,6.79,-0.32,24000.0
2016-12-08,7.37,-3.86,-3.86,18000.0
2016-12-09,1.51,1.51,1.51,-10000.0
2016-12-12,5.01,5.01,5.01,-28000.0
2016-12-13,-5.16,-5.16,-5.16,14000.0
2016-12-14,4.3,4.3,-6.18,11000.0
2016-12-15,1.11,-1.81,-1.81,-18000.0
2016-12-16,-1.51,-1.51,-1.51,34000.0
2016-12-19,6.76,6.76,6.76,2000.0
2016-12-20,-2.84,-2.84,-2.84,17000.0
2016-12-21,7.9,7.9,7.81,-7000.0
2016-12-22,-14.3,-1.36,-1.36,4000.0
2016-12-23,-6.4,-6.4,-6.4,-27000.0
2016-12-26,8.54,8.54,8.54,16000.0
2016-12-27,6.38,6.38,6.38,1000.0
2016-12-28,5.86,5.86,1.29,-11000.0
2016-12-29,-1.68,-11.69,-11.69,14000.0
2016-12-30,3.91,3.91,3.91,0.0
2017-01-02,-9.64,-9.64,-9.64,3000.0
2017-01-03,8.96,8.96,8.96,19000.0
2017-01-04,-0.32,-0.32,-12.05,-16000.0
2017-01-05,4.0,16.54,16.54,-30000.0
2017-01-06,-0.81,-0.81,-0.81,32000.0
2017-01-09,-13.56,-13.56,-13.56,51000.0
2017-01-10,7.67,7.67,7.67,1000.0
2017-01-11,-7.74,-7.74,-4.04,52000.0
2017-01-12,-0.19,0.95,0.95,26000.0
2017-01-13,-3.24,-3.24,-3.24,-67000.0
2017-01-16,-0.45,-0.45,-0.45,-40000.0
2017-01-17,5.54,5.54,5.54,15000.0
2017-01-18,4.05,4.05,-6.62,-1000.0
2017-01-19,-1.84,-2.45,-2.45,27000.0
2017-01-20,4.33,4.33,4.33,-14000.0
2017-01-23,-15.69,-15.69,-15.69,43000.0
2017-01-24,17.99,17.99,17.99,5000.0
2017-01-25,0.86,0.86,1.93,62000.0
2017-01-26,-3.61,-1.89,-1.89,25000.0
2017-01-27,2.51,2.51,2.51,0.0
2017-01-30,3.69,3.69,3.69,0.0
2017-01-31,0.14,0.14,0.14,-22000.0
2017-02-01,-0.2,-0.2,-3.63,-17000.0
2017-02-02,4.63,-7.09,-7.09,12000.0
2017-02-03,9.13,9.13,9.13,5000.0
2017-02-06,3.37,3.37,3.37,5000.0
2017-02-07,-6.63,-6.63,-6.63,-37000.0
2017-02-08,-1.72,-1.72,2.79,-21000.0
2017-02-09,2.14,-4.44,-4.44,0.0
2017-02-10,5.8,5.8,5.8,-2000.0
2017-02-13,-0.82,-0.82,-0.82,-20000.0
2017-02-14,-10.88,-10.88,-10.88,-19000.0
2017-02-15,15.28,15.28,-9.16,7000.0
2017-02-16,-7.36,3.88,3.88,15000.0
2017-02-17,-3.91,-3.91,-3.91,-8000.0
2017-02-20,7.03,7.03,7.03,40000.0
2017-02-21,-2.94,-2.94,-2.94,14000.0
2017-02-22,0.01,0.01,-4.3,18000.0
2017-02-23,7.92,1.75,1.75,-6000.0
2017-02-24,-1.11,-1.11,-1.11,-48000.0
2017-02-27,-3.12,-3.12,-3.12,-8000.0
2017-02-28,-3.21,-3.21,-3.21,19000.0
2017-03-01,1.6,1.6,4.31,0.0
2017-03-02,1.07,-4.75,-4.75,64000.0
2017-03-03,-3.18,-3.18,-3.18,-5000.0
2017-03-06,12.54,12.54,12.54,23000.0
2017-03-07,-2.04,-2.04,-2.04,6000.0
2017-03-08,-9.3,-9.3,-1.55,0.0
2017-03-09,6.66,2.39,2.39,0.0
2017-03-10,-2.9,-2.9,-2.9,-1000.0
2017-03-13,-9.09,-9.09,-9.09,21000.0
2017-03-14,17.82,17.82,17.82,38000.0
2017-03-15,-3.1,-3.1,4.15,2000.0
2017-03-16,-4.22,-1.82,-1.82,22000.0
2017-03-17,-13.99,-13.99,-13.99,28000.0
2017-03-20,20.81,20.81,20.81,-25000.0
2017-03-21,-6.63,-6.63,-6.63,33000.0
2017-03-22,9.26,9.26,-2.05,-5000.0
2017-03-23,-3.56,-3.79,-3.79,-33000.0
2017-03-24,1.56,1.56,1.56,-15000.0
2017-03-27,14.74,14.74,14.74,-15000.0
2017-03-28,-22.53,-22.53,-22.53,14000.0
2017-03-29,10.89,10.89,-2.86,15000.0
2017-03-30,-1.69,-0.36,-0.36,10000.0
2017-03-31,-0.47,-0.47,-0.47,-39000.0
2017-04-03,4.85,4.85,4.85,12000.0
2017-04-04,-2.3,-2.3,-2.3,32000.0
2017-04-05,-1.16,-1.16,-1.59,3000.0
2017-04-06,0.76,-1.04,-1.04,-15000.0
2017-04-07,-9.48,-9.48,-9.48,-12000.0
2017-04-10,4.68,4.68,4.68,17000.0
2017-04-11,8.27,8.27,8.27,-17000.0
2017-04-12,-4.33,-4.33,1.22,15000.0
2017-04-13,-0.36,8.2,8.2,26000.0
2017-04-14,-12.3,-12.3,-12.3,-20000.0
2017-04-17,6.43,6.43,6.43,-23000.0
2017-04-18,-0.47,-0.47,-0.47,-3000.0
2017-04-19,0.59,0.59,6.97,-30000.0
2017-04-20,3.17,-1.79,-1.79,-31000.0
2017-04-21,-14.84,-14.84,-14.84,24000.0
2017-04-24,-4.78,-4.78,-4.78,24000.0
2017-04-25,8.41,8.41,8.41,73000.0
2017-04-26,5.28,5.28,5.28,5000.0
2017-04-27,1.65,1.65,1.65,52000.0
2017-04-28,-3.45,-3.45,-3.45,39000.0
