Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,4.17,4.17,-13.7,-0.37
2016-11-03,-2.33,18.75,18.75,-0.22
2016-11-04,5.16,5.16,5.16,-0.5
2016-11-07,-4.92,-4.92,-4.92,1.71
2016-11-08,-2.32,-2.32,-2.32,0.05
2016-11-09,-0.37,-0.37,6.53,-0.3
2016-11-10,-3.24,-12.29,-12.29,-1.47
2016-11-11,11.3,11.3,11.3,0.32
2016-11-14,4.64,4.64,4.64,-0.9
2016-11-15,-5.67,-5.67,-5.67,0.75
2016-11-16,-4.68,-4.68,14.31,0.78
2016-11-17,-6.89,-1.81,-1.81,0.99
2016-11-18,-0.72,-0.72,-0.72,-0.29
2016-11-21,5.08,5.08,-10.56,0.51
2016-11-22,-10.56,3.28,-2.28,0.26
2016-11-23,3.88,2.39,2.39,-0.72
2016-11-25,-10.6,-10.6,-10.6,0.13
2016-11-28,2.46,2.46,2.46,0.08
2016-11-29,2.43,2.43,2.43,0.48
2016-11-30,-2.63,-2.63,1.92,-0.83
2016-12-01,6.45,-3.93,-3.93,-1.06
2016-12-02,5.09,5.09,5.09,0.05
2016-12-05,3.2,3.2,3.2,0.97
2016-12-06,-2.53,-2.53,-2.53,-0.27
2016-12-07,-1.14,-1.14,-6.49,1.42
2016-12-08,4.13,2.9,2.9,-0.36
2016-12-09,-5.71,-5.71,-5.71,0.96
2016-12-12,0.93,0.93,0.93,0.2
2016-12-13,-2.39,-2.39,-2.39,0.81
2016-12-14,1.44,1.44,-4.88,-0.3
2016-12-15,9.01,1.91,1.91,-0.1
2016-12-16,7.43,7.43,7.43,-0.28
2016-12-19,-14.21,-14.21,-14.21,1.32
2016-12-20,1.65,1.65,1.65,-0.08
2016-12-21,1.57,1.57,-0.36,0.0
2016-12-22,-1.99,5.05,5.05,0.01
2016-12-23,1.16,1.16,1.16,-0.31
2016-12-27,-12.25,-12.25,-12.25,0.04
2016-12-28,9.11,9.11,-0.7,-0.29
2016-12-29,-4.41,-1.9,-1.9,-0.09
2016-12-30,3.33,3.33,3.33,-0.76
2017-01-03,-8.15,-8.15,-8.15,0.44
2017-01-04,5.77,5.77,-0.15,-0.28
2017-01-05,1.85,0.18,0.18,0.0
2017-01-06,-4.15,-4.15,-4.15,0.54
2017-01-09,-4.71,-4.71,-4.71,-0.2
2017-01-10,2.26,2.26,2.26,-0.02
2017-01-11,0.52,0.52,1.88,0.57
2017-01-12,-2.44,-1.13,-1.13,-0.58
2017-01-13,-2.83,-2.83,-2.83,0.09
2017-01-17,0.93,0.93,0.93,-0.17
2017-01-18,3.08,3.08,3.65,-0.03
2017-01-19,-0.2,-2.23,-2.23,-0.2
2017-01-20,-1.45,-1.45,-1.45,0.44
2017-01-23,-2.43,-2.43,-2.43,0.22
2017-01-24,-3.9,-3.9,-3.9,0.56
2017-01-25,6.94,6.94,-5.35,0.16
2017-01-26,-2.28,-0.02,-0.02,0.59
2017-01-27,-0.83,-0.83,-0.83,1.51
2017-01-30,1.17,1.17,1.17,-0.65
2017-01-31,1.84,1.84,1.84,-0.48
2017-02-01,2.5,2.5,8.33,-1.07
2017-02-02,-0.3,-9.2,-9.2,-0.41
2017-02-03,3.13,3.13,3.13,0.51
2017-02-06,-0.04,-0.04,-0.04,-0.04
2017-02-07,1.37,1.37,1.37,-0.21
2017-02-08,-3.75,-3.75,5.88,-0.09
2017-02-09,-1.69,-6.52,-6.52,0.72
2017-02-10,-1.65,-1.65,-1.65,-0.06
2017-02-13,1.42,1.42,1.42,0.72
2017-02-14,3.76,3.76,3.76,-0.15
2017-02-15,-8.3,-8.3,2.34,-0.04
2017-02-16,3.06,2.38,2.38,-0.01
2017-02-17,-3.43,-3.43,-3.43,0.1
2017-02-21,-2.1,-2.1,-2.1,-0.13
