Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-0.5,-0.5,-0.5,-0.37
2016-11-03,4.64,4.64,4.64,-0.22
2016-11-04,-0.25,-0.25,-0.25,-0.5
2016-11-07,0.44,-8.28,-0.52,1.71
2016-11-08,0.02,0.02,0.02,0.05
2016-11-09,-0.74,-0.74,-0.74,-0.3
2016-11-10,0.76,0.76,0.76,-1.47
2016-11-11,5.39,5.39,5.39,0.32
2016-11-14,-2.57,3.66,3.52,-0.9
2016-11-15,-2.19,-2.19,-2.19,0.75
2016-11-16,3.25,3.25,3.25,0.78
2016-11-17,-9.27,-9.27,-9.27,0.99
2016-11-18,11.58,11.58,11.58,-0.29
2016-11-21,-2.75,0.22,-1.96,0.51
2016-11-22,-7.25,-7.25,-7.25,0.26
2016-11-23,3.14,3.14,3.14,-0.72
2016-11-25,3.89,-0.75,1.57,0.13
2016-11-28,-7.03,4.38,-3.22,0.08
2016-11-29,0.97,0.97,0.97,0.48
2016-11-30,0.53,0.53,0.53,-0.83
2016-12-01,3.98,3.98,3.98,-1.06
2016-12-02,3.99,3.99,3.99,0.05
2016-12-05,-2.33,1.3,1.25,0.97
2016-12-06,-1.9,-1.9,-1.9,-0.27
2016-12-07,3.14,3.14,3.14,1.42
2016-12-08,2.48,2.48,2.48,-0.36
2016-12-09,-6.35,-6.35,-6.35,0.96
2016-12-12,-1.1,2.5,-0.47,0.2
2016-12-13,-2.89,-2.89,-2.89,0.81
2016-12-14,3.15,3.15,3.15,-0.3
2016-12-15,6.89,6.89,6.89,-0.1
2016-12-16,-7.91,-7.91,-7.91,-0.28
2016-12-19,0.19,-9.6,-3.72,1.32
2016-12-20,-0.2,-0.2,-0.2,-0.08
2016-12-21,4.79,4.79,4.79,0.0
2016-12-22,-5.56,-5.56,-5.56,0.01
2016-12-23,2.58,2.58,2.58,-0.31
2016-12-27,-9.74,-12.38,-10.94,0.04
2016-12-28,10.15,10.15,10.15,-0.29
2016-12-29,-5.43,-5.43,-5.43,-0.09
2016-12-30,6.43,6.43,6.43,-0.76
2017-01-03,-7.14,-7.34,-6.6,0.44
2017-01-04,6.65,6.65,6.65,-0.28
2017-01-05,2.62,2.62,2.62,0.0
2017-01-06,-2.61,-2.61,-2.61,0.54
2017-01-09,-9.45,-5.91,-8.99,-0.2
2017-01-10,3.39,3.39,3.39,-0.02
2017-01-11,1.43,1.43,1.43,0.57
2017-01-12,-2.82,-2.82,-2.82,-0.58
2017-01-13,8.13,8.13,8.13,0.09
2017-01-17,-2.75,3.35,0.73,-0.17
2017-01-18,0.52,0.52,0.52,-0.03
2017-01-19,0.79,0.79,0.79,-0.2
2017-01-20,1.28,1.28,1.28,0.44
2017-01-23,-5.86,-5.59,-5.43,0.22
2017-01-24,-1.88,-1.88,-1.88,0.56
2017-01-25,7.72,7.72,7.72,0.16
2017-01-26,-6.03,-6.03,-6.03,0.59
2017-01-27,-6.04,-6.04,-6.04,1.51
2017-01-30,2.64,-2.72,-0.52,-0.65
2017-01-31,6.69,6.69,6.69,-0.48
2017-02-01,0.76,0.76,0.76,-1.07
2017-02-02,0.45,0.45,0.45,-0.41
2017-02-03,2.75,2.75,2.75,0.51
2017-02-06,-2.43,1.85,1.15,-0.04
2017-02-07,0.73,0.73,0.73,-0.21
2017-02-08,-0.17,-0.17,-0.17,-0.09
2017-02-09,-4.28,-4.28,-4.28,0.72
2017-02-10,2.49,2.49,2.49,-0.06
2017-02-13,-1.78,-0.88,0.35,0.72
2017-02-14,0.2,0.2,0.2,-0.15
2017-02-15,-3.62,-3.62,-3.62,-0.04
2017-02-16,-0.93,-0.93,-0.93,-0.01
2017-02-17,-2.34,-2.34,-2.34,0.1
2017-02-21,4.22,-1.13,0.44,-0.13
2017-02-22,1.2,1.2,1.2,-0.13
2017-02-23,1.2,1.2,1.2,0.26
2017-02-24,-2.41,-2.41,-2.41,0.0
2017-02-27,1.23,0.71,2.56,-0.39
2017-02-28,-8.2,-8.2,-8.2,-0.25
2017-03-01,6.44,6.44,6.44,0.96
2017-03-02,7.65,7.65,7.65,-0.93
2017-03-03,-3.57,-3.57,-3.57,0.24
2017-03-06,-0.27,-4.46,-2.76,0.02
2017-03-07,-3.45,-3.45,-3.45,0.13
2017-03-08,1.84,1.84,1.84,0.59
2017-03-09,4.15,4.15,4.15,-0.26
2017-03-10,5.0,5.0,5.0,0.2
2017-03-13,-10.38,-5.14,-7.13,-0.22
2017-03-14,-0.71,-0.71,-0.71,-0.3
2017-03-15,-4.17,-4.17,-4.17,0.34
2017-03-16,8.52,8.52,8.52,-0.11
2017-03-17,-2.89,-2.89,-2.89,0.23
2017-03-20,-4.62,-5.39,-8.93,0.06
2017-03-21,3.4,3.4,3.4,-0.72
2017-03-22,3.67,3.67,3.67,0.82
2017-03-23,3.62,3.62,3.62,-0.16
2017-03-24,-2.09,-2.09,-2.09,0.11
2017-03-27,-14.62,-19.92,-17.16,0.12
2017-03-28,13.6,13.6,13.6,0.19
2017-03-29,-4.28,-4.28,-4.28,0.18
2017-03-30,4.07,4.07,4.07,0.24
2017-03-31,7.27,7.27,7.27,0.15
2017-04-03,-3.72,19.53,1.72,-0.31
2017-04-04,-2.41,-2.41,-2.41,0.18
2017-04-05,-14.76,-14.76,-14.76,-0.17
2017-04-06,22.43,22.43,22.43,0.17
2017-04-07,-10.58,-10.58,-10.58,-0.05
2017-04-10,4.6,1.45,4.66,-0.15
2017-04-11,-4.98,-4.98,-4.98,-0.05
