Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,4.17,4.17,4.17,-0.37
2016-11-03,-2.33,-2.33,-2.33,-0.22
2016-11-04,-13.7,-13.7,-13.7,-0.5
2016-11-07,18.99,-4.92,4.77,1.71
2016-11-08,-2.32,-2.32,-2.32,0.05
2016-11-09,-0.37,-0.37,-0.37,-0.3
2016-11-10,-3.24,-3.24,-3.24,-1.47
2016-11-11,6.53,6.53,6.53,0.32
2016-11-14,3.65,4.64,8.08,-0.9
2016-11-15,-5.67,-5.67,-5.67,0.75
2016-11-16,-4.68,-4.68,-4.68,0.78
2016-11-17,-6.89,-6.89,-6.89,0.99
2016-11-18,14.31,14.31,14.31,-0.29
2016-11-21,2.55,5.08,4.0,0.51
2016-11-22,-10.56,-10.56,-10.56,0.26
2016-11-23,3.28,3.28,3.28,-0.72
2016-11-25,1.6,-2.28,-0.34,0.13
2016-11-28,-5.75,2.46,-3.81,0.08
2016-11-29,2.43,2.43,2.43,0.48
2016-11-30,-2.63,-2.63,-2.63,-0.83
2016-12-01,6.45,6.45,6.45,-1.06
2016-12-02,1.92,1.92,1.92,0.05
2016-12-05,4.36,3.2,5.28,0.97
2016-12-06,-2.53,-2.53,-2.53,-0.27
2016-12-07,-1.14,-1.14,-1.14,1.42
2016-12-08,4.13,4.13,4.13,-0.36
2016-12-09,-6.49,-6.49,-6.49,0.96
2016-12-12,-1.88,0.93,-1.91,0.2
2016-12-13,-2.39,-2.39,-2.39,0.81
2016-12-14,1.44,1.44,1.44,-0.3
2016-12-15,9.01,9.01,9.01,-0.1
2016-12-16,-4.88,-4.88,-4.88,-0.28
2016-12-19,-4.87,-14.21,-8.62,1.32
2016-12-20,1.65,1.65,1.65,-0.08
2016-12-21,1.57,1.57,1.57,0.0
2016-12-22,-1.99,-1.99,-1.99,0.01
2016-12-23,-0.01,-0.01,-0.01,-0.31
2016-12-27,-6.4,-12.25,-8.94,0.04
2016-12-28,9.11,9.11,9.11,-0.29
2016-12-29,-4.41,-4.41,-4.41,-0.09
2016-12-30,5.92,5.92,5.92,-0.76
2017-01-03,-7.42,-8.15,-6.78,0.44
2017-01-04,5.77,5.77,5.77,-0.28
2017-01-05,1.85,1.85,1.85,0.0
2017-01-06,-0.15,-0.15,-0.15,0.54
2017-01-09,-8.68,-4.71,-7.42,-0.2
2017-01-10,2.26,2.26,2.26,-0.02
2017-01-11,0.52,0.52,0.52,0.57
2017-01-12,-2.44,-2.44,-2.44,-0.58
2017-01-13,5.89,5.89,5.89,0.09
2017-01-17,-1.15,0.93,-1.29,-0.17
2017-01-18,3.08,3.08,3.08,-0.03
2017-01-19,-0.2,-0.2,-0.2,-0.2
2017-01-20,3.65,3.65,3.65,0.44
2017-01-23,-6.11,-2.43,-4.14,0.22
2017-01-24,-3.9,-3.9,-3.9,0.56
2017-01-25,6.94,6.94,6.94,0.16
2017-01-26,-2.28,-2.28,-2.28,0.59
2017-01-27,-5.35,-5.35,-5.35,1.51
2017-01-30,0.32,1.17,0.61,-0.65
2017-01-31,1.84,1.84,1.84,-0.48
2017-02-01,2.5,2.5,2.5,-1.07
2017-02-02,-0.3,-0.3,-0.3,-0.41
2017-02-03,8.33,8.33,8.33,0.51
2017-02-06,-6.11,-0.04,-1.02,-0.04
2017-02-07,1.37,1.37,1.37,-0.21
2017-02-08,-3.75,-3.75,-3.75,-0.09
2017-02-09,-1.69,-1.69,-1.69,0.72
2017-02-10,5.88,5.88,5.88,-0.06
2017-02-13,-6.75,1.42,-1.85,0.72
2017-02-14,3.76,3.76,3.76,-0.15
2017-02-15,-8.3,-8.3,-8.3,-0.04
2017-02-16,3.06,3.06,3.06,-0.01
2017-02-17,-0.9,-0.9,-0.9,0.1
2017-02-21,-0.81,-2.1,-2.9,-0.13
2017-02-22,6.25,6.25,6.25,-0.13
2017-02-23,1.14,1.14,1.14,0.26
2017-02-24,-2.92,-2.92,-2.92,0.0
2017-02-27,-4.62,0.19,-0.87,-0.39
2017-02-28,-2.83,-2.83,-2.83,-0.25
2017-03-01,0.61,0.61,0.61,0.96
2017-03-02,11.89,11.89,11.89,-0.93
2017-03-03,-2.35,-2.35,-2.35,0.24
2017-03-06,-0.86,-4.21,-2.68,0.02
2017-03-07,-3.43,-3.43,-3.43,0.13
2017-03-08,1.74,1.74,1.74,0.59
2017-03-09,3.2,3.2,3.2,-0.26
2017-03-10,3.25,3.25,3.25,0.2
2017-03-13,-7.58,-3.7,-3.73,-0.22
2017-03-14,-0.82,-0.82,-0.82,-0.3
2017-03-15,-5.17,-5.17,-5.17,0.34
2017-03-16,5.16,5.16,5.16,-0.11
2017-03-17,-2.9,-2.9,-2.9,0.23
2017-03-20,-0.8,-4.8,-6.13,0.06
