Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-31.38,-31.38,-31.38,-0.07
2016-11-03,21.85,21.85,21.85,-0.02
2016-11-04,-7.14,-7.14,-7.14,-0.34
2016-11-07,-7.14,-23.81,-23.81,0.77
2016-11-08,23.81,23.81,23.81,0.42
2016-11-09,-9.53,-9.53,-9.53,-0.61
2016-11-10,-1.58,-1.58,-1.58,-1.33
2016-11-11,-9.41,-9.41,-9.41,0.09
2016-11-14,3.85,-50.0,-15.38,0.14
2016-11-15,16.67,16.67,16.67,0.27
2016-11-16,-11.11,-11.11,-11.11,-0.18
2016-11-17,4.44,4.44,4.44,-0.14
2016-11-18,6.67,6.67,6.67,-0.21
2016-11-21,1.75,-9.36,-13.06,0.45
2016-11-22,-18.42,-18.42,-18.42,0.01
2016-11-23,8.82,8.82,8.82,-0.25
2016-11-25,-4.97,-26.15,-15.56,0.41
2016-11-28,22.62,-11.03,-3.98,0.22
2016-11-29,-13.14,-13.14,-13.14,-0.6
2016-11-30,-9.76,-9.76,-9.76,-0.8
2016-12-01,5.52,5.52,5.52,-0.18
2016-12-02,13.64,13.64,13.64,0.19
2016-12-05,-7.73,5.0,-3.05,0.26
2016-12-06,1.67,1.67,1.67,-0.05
2016-12-07,1.19,1.19,1.19,0.72
2016-12-08,1.71,1.71,1.71,-0.31
2016-12-09,-23.3,-23.3,-23.3,1.02
2016-12-12,23.73,-5.0,18.47,-0.1
2016-12-13,-15.45,-15.45,-15.45,-0.14
2016-12-14,14.2,14.2,14.2,-0.55
2016-12-15,-0.57,-0.57,-0.57,0.34
2016-12-16,-20.35,-20.35,-20.35,0.19
2016-12-19,46.61,-5.56,18.5,-0.07
2016-12-20,-34.44,-34.44,-34.44,-0.01
2016-12-21,-10.0,-10.0,-10.0,-0.09
2016-12-22,14.71,14.71,14.71,-0.02
2016-12-23,-4.71,-4.71,-4.71,0.05
2016-12-27,16.47,-6.86,25.64,0.01
2016-12-28,-16.47,-16.47,-16.47,-0.22
2016-12-29,15.0,15.0,15.0,0.21
2016-12-30,-32.14,-32.14,-32.14,-0.14
2017-01-03,19.64,-10.23,16.94,0.34
2017-01-04,-6.25,-6.25,-6.25,-0.15
2017-01-05,18.75,18.75,18.75,0.1
2017-01-06,6.82,6.82,6.82,-0.01
2017-01-09,-34.45,-52.63,-29.9,-0.42
2017-01-10,2.63,2.63,2.63,-0.28
2017-01-11,-4.55,-4.55,-4.55,0.01
2017-01-12,16.09,16.09,16.09,-0.1
2017-01-13,-41.54,-41.54,-41.54,-0.07
2017-01-17,61.25,14.58,14.58,0.34
2017-01-18,18.75,18.75,18.75,0.07
2017-01-19,-47.06,-47.06,-47.06,-0.15
2017-01-20,2.62,2.62,2.62,0.18
2017-01-23,44.44,25.0,23.15,0.11
2017-01-24,-53.85,-53.85,-53.85,0.47
2017-01-25,37.18,37.18,37.18,0.22
2017-01-26,-29.48,-29.48,-29.48,-0.31
2017-01-27,6.15,6.15,6.15,-0.36
2017-01-30,27.5,27.5,25.28,-0.07
2017-01-31,-18.27,-18.27,-18.27,0.19
2017-02-01,-2.56,-2.56,-2.56,-0.31
2017-02-02,16.66,16.66,16.66,0.14
2017-02-03,6.67,6.67,6.67,0.14
2017-02-06,-35.0,-5.0,-10.38,0.02
2017-02-07,23.79,23.79,23.79,0.34
2017-02-08,-20.17,-20.17,-20.17,0.12
2017-02-09,-4.02,-4.02,-4.02,-0.77
2017-02-10,16.27,16.27,16.27,-0.67
2017-02-13,0.56,-15.24,-1.08,0.04
2017-02-14,6.62,6.62,6.62,-0.09
