Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,11.8,11.8,-8.05,0.1
2016-11-03,0.81,43.14,43.14,0.01
2016-11-04,8.33,8.33,8.33,0.23
2016-11-07,-22.06,-22.06,-22.06,0.95
2016-11-08,0.0,0.0,0.0,0.17
2016-11-09,15.56,15.56,41.67,0.04
2016-11-10,-35.0,33.33,33.33,-0.73
2016-11-11,-20.0,-20.0,-20.0,0.38
2016-11-14,-43.16,-43.16,-43.16,-0.56
2016-11-15,6.64,6.64,6.64,-0.08
2016-11-16,0.96,0.96,-30.51,0.55
2016-11-17,17.1,28.97,28.97,0.91
2016-11-18,-6.15,-6.15,-6.15,-0.49
2016-11-21,-16.35,-16.35,22.5,0.18
2016-11-22,22.5,-10.0,0.0,0.43
2016-11-23,0.0,0.0,0.0,-0.37
2016-11-25,25.0,25.0,25.0,0.18
2016-11-28,-48.68,-48.68,-48.68,-0.51
2016-11-29,10.72,10.72,10.72,-0.38
2016-11-30,15.34,15.34,13.75,-0.56
2016-12-01,-22.65,0.96,0.96,0.58
2016-12-02,38.89,38.89,38.89,-0.19
2016-12-05,-45.53,-45.53,-45.53,1.39
2016-12-06,-2.18,-2.18,-2.18,-1.28
2016-12-07,-9.43,-9.43,3.33,1.53
2016-12-08,0.48,45.0,45.0,-0.55
2016-12-09,5.0,5.0,5.0,0.17
2016-12-12,-30.0,-30.0,-30.0,-0.18
2016-12-13,0.98,0.98,0.98,0.76
2016-12-14,12.18,12.18,3.95,-0.51
2016-12-15,-1.4,0.96,0.96,-0.5
2016-12-16,4.16,4.16,4.16,-0.37
2016-12-19,-24.68,-24.68,-24.68,-0.07
2016-12-20,-18.03,-18.03,-18.03,0.94
2016-12-21,-0.56,-0.56,40.0,0.51
2016-12-22,8.29,7.5,7.5,-0.16
2016-12-23,-16.07,-16.07,-16.07,-0.23
2016-12-27,-25.72,-25.72,-25.72,-0.62
2016-12-28,-17.5,-17.5,16.67,-0.27
2016-12-29,12.53,37.5,37.5,0.04
2016-12-30,-20.83,-20.83,-20.83,-0.23
2017-01-03,-23.08,-23.08,-23.08,1.15
2017-01-04,-8.81,-8.81,24.88,1.09
2017-01-05,-5.37,-4.29,-4.29,-0.01
2017-01-06,7.14,7.14,7.14,0.85
2017-01-09,-20.78,-20.78,-20.78,-0.53
2017-01-10,24.75,24.75,24.75,-0.27
2017-01-11,-11.11,-11.11,33.85,-0.42
2017-01-12,-8.33,8.89,8.89,-0.29
2017-01-13,-13.89,-13.89,-13.89,0.52
2017-01-17,-48.91,-48.91,-48.91,0.73
2017-01-18,8.69,8.69,19.44,-0.38
2017-01-19,-9.78,12.7,12.7,-0.34
2017-01-20,22.86,22.86,22.86,0.27
2017-01-23,-22.86,-22.86,-22.86,0.04
2017-01-24,-22.14,-22.14,-22.14,0.21
2017-01-25,10.0,10.0,8.08,0.41
2017-01-26,-10.22,37.14,37.14,-0.21
2017-01-27,-5.0,-5.0,-5.0,-0.46
2017-01-30,-21.15,-21.15,-21.15,-0.11
2017-01-31,-36.61,-36.61,-36.61,-0.18
2017-02-01,9.08,9.08,16.67,0.12
2017-02-02,-13.82,26.39,26.39,-0.22
2017-02-03,11.11,11.11,11.11,-0.44
2017-02-06,8.33,8.33,8.33,0.44
2017-02-07,-38.64,-38.64,-38.64,0.01
2017-02-08,11.26,11.26,14.15,1.07
2017-02-09,-13.62,37.56,37.56,1.43
2017-02-10,-23.21,-23.21,-23.21,0.91
2017-02-13,1.79,1.79,1.79,-0.13
2017-02-14,-20.29,-20.29,-20.29,0.36
2017-02-15,-4.0,-4.0,-3.26,0.19
2017-02-16,0.0,0.0,0.0,-0.35
2017-02-17,0.0,0.0,0.0,0.46
2017-02-21,-22.11,-22.11,-22.11,0.61
2017-02-22,4.61,4.61,8.97,0.88
2017-02-23,-6.25,34.78,34.78,-0.85
2017-02-24,-66.67,-66.67,-66.67,0.47
2017-02-27,0.0,0.0,0.0,-0.17
2017-02-28,0.0,0.0,0.0,-0.53
2017-03-01,-15.56,-15.56,-20.0,0.79
2017-03-02,0.0,0.0,0.0,-0.15
2017-03-03,21.43,21.43,21.43,-1.1
2017-03-06,-21.43,-21.43,-21.43,0.07
2017-03-07,-13.64,-13.64,-13.64,-0.22
2017-03-08,-12.83,-12.83,33.09,-0.04
2017-03-09,5.88,12.5,12.5,-0.15
2017-03-10,1.92,1.92,1.92,0.07
2017-03-13,-12.21,-12.21,-12.21,0.24
2017-03-14,-21.47,-21.47,-21.47,0.61
2017-03-15,16.76,16.76,-6.06,0.38
2017-03-16,12.73,11.11,11.11,-0.06
2017-03-17,8.89,8.89,8.89,0.2
2017-03-20,-35.11,-35.11,-35.11,0.88
2017-03-21,-19.35,-19.35,-19.35,-0.67
2017-03-22,-8.44,-8.44,-4.61,-4.09
2017-03-23,11.61,9.23,9.23,1.45
2017-03-24,-40.0,-40.0,-40.0,0.99
2017-03-27,20.0,20.0,20.0,-0.43
2017-03-28,0.0,0.0,0.0,0.69
2017-03-29,-2.14,-2.14,23.81,0.06
2017-03-30,15.47,-57.14,-57.14,-0.64
2017-03-31,71.43,71.43,71.43,-0.31
2017-04-03,-59.43,-59.43,-59.43,-0.17
2017-04-04,8.0,8.0,8.0,-0.52
2017-04-05,-3.33,-3.33,14.28,-0.06
2017-04-06,26.19,42.86,42.86,0.16
2017-04-07,0.0,0.0,0.0,-0.03
2017-04-10,0.0,0.0,0.0,-0.21
2017-04-11,-35.23,-35.23,14.29,0.02
2017-04-12,-10.6,0.0,0.0,0.65
2017-04-13,0.0,0.0,0.0,-0.23
2017-04-17,0.0,0.0,0.0,0.9
2017-04-18,0.0,0.0,0.0,-0.13
2017-04-19,-38.97,-38.97,4.17,-0.25
2017-04-20,-15.2,1.79,1.79,0.54
2017-04-21,0.0,0.0,0.0,-0.55
2017-04-24,4.55,4.55,4.55,-0.38
2017-04-25,0.0,0.0,0.0,-0.02
2017-04-26,5.55,5.55,5.55,-0.29
2017-04-27,-9.72,-9.72,-9.72,0.31
2017-04-28,7.5,7.5,7.5,-0.06
