Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,-3.8,-3.8,-3.8,0.1
2016-11-03,5.62,5.62,5.62,0.01
2016-11-04,-4.52,-4.52,-4.52,0.23
2016-11-07,29.23,21.85,19.55,0.95
2016-11-08,-11.77,-11.77,-11.77,0.17
2016-11-09,3.58,3.58,3.58,0.04
2016-11-10,-15.61,-15.61,-15.61,-0.73
2016-11-11,15.34,15.34,15.34,0.38
2016-11-14,-8.1,-26.85,-28.93,-0.56
2016-11-15,2.87,2.87,2.87,-0.08
2016-11-16,-2.45,-2.45,-2.45,0.55
2016-11-17,10.61,10.61,10.61,0.91
2016-11-18,-5.21,-5.21,-5.21,-0.49
2016-11-21,1.59,1.71,1.1,0.18
2016-11-22,4.44,4.44,4.44,0.43
2016-11-23,18.95,18.95,18.95,-0.37
2016-11-25,-8.58,-4.63,-6.6,0.18
2016-11-28,-22.75,-39.05,-25.56,-0.51
2016-11-29,-9.84,-9.84,-9.84,-0.38
2016-11-30,13.16,13.16,13.16,-0.56
2016-12-01,-7.86,-7.86,-7.86,0.58
2016-12-02,6.92,6.92,6.92,-0.19
2016-12-05,4.6,-12.07,2.38,1.39
2016-12-06,-9.66,-9.66,-9.66,-1.28
2016-12-07,0.51,0.51,0.51,1.53
2016-12-08,-4.54,-4.54,-4.54,-0.55
2016-12-09,4.92,4.92,4.92,0.17
2016-12-12,4.87,-20.13,-10.41,-0.18
2016-12-13,3.85,3.85,3.85,0.76
2016-12-14,9.24,9.24,9.24,-0.51
2016-12-15,-8.23,-8.23,-8.23,-0.5
2016-12-16,3.7,3.7,3.7,-0.37
2016-12-19,-7.11,-11.26,-10.41,-0.07
2016-12-20,-3.77,-3.77,-3.77,0.94
2016-12-21,-0.88,-0.88,-0.88,0.51
2016-12-22,6.83,6.83,6.83,-0.16
2016-12-23,-6.38,-6.38,-6.38,-0.23
2016-12-27,0.4,-25.18,-21.97,-0.62
2016-12-28,-8.61,-8.61,-8.61,-0.27
2016-12-29,3.54,3.54,3.54,0.04
2016-12-30,-2.7,-2.7,-2.7,-0.23
2017-01-03,16.24,-11.18,-5.54,1.15
2017-01-04,-7.31,-7.31,-7.31,1.09
2017-01-05,-1.89,-1.89,-1.89,-0.01
2017-01-06,15.67,15.67,15.67,0.85
2017-01-09,-10.66,-7.37,-10.13,-0.53
2017-01-10,12.89,12.89,12.89,-0.27
2017-01-11,-17.9,-17.9,-17.9,-0.42
2017-01-12,7.94,7.94,7.94,-0.29
2017-01-13,3.82,3.82,3.82,0.52
