Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,8.01,8.01,-6.86,-2.77
2016-11-03,2.11,0.44,0.44,-0.6
2016-11-04,-6.33,-6.33,-6.33,3.14
2016-11-07,1.46,1.46,1.46,2.65
2016-11-08,0.26,0.26,0.26,1.73
2016-11-09,-3.91,-3.91,4.93,-4.88
2016-11-10,-2.37,-0.83,-0.83,-4.71
2016-11-11,1.46,1.46,1.46,3.21
2016-11-14,0.94,0.94,0.94,-7.11
2016-11-15,-0.97,-0.97,-0.97,2.32
2016-11-16,1.96,1.96,-11.41,0.16
2016-11-17,11.96,-4.95,-4.95,4.73
2016-11-18,-0.94,-0.94,-0.94,-3.64
2016-11-21,1.69,1.69,-0.15,-0.5
2016-11-22,-0.15,-0.76,4.09,6.65
2016-11-23,2.11,-2.11,-2.11,1.97
2016-11-25,0.82,0.82,0.82,3.51
2016-11-28,2.0,2.0,2.0,-0.53
2016-11-29,13.04,13.04,13.04,-6.55
2016-11-30,0.84,0.84,-10.29,-0.17
2016-12-01,-9.98,-1.05,-1.05,-7.52
2016-12-02,3.71,3.71,3.71,-0.41
2016-12-05,1.77,1.77,1.77,5.33
2016-12-06,-3.46,-3.46,-3.46,-0.95
2016-12-07,-2.34,-2.34,-0.48,7.3
2016-12-08,-0.45,6.97,6.97,-0.86
2016-12-09,0.59,0.59,0.59,-0.11
2016-12-12,-3.66,-3.66,-3.66,0.25
2016-12-13,-3.81,-3.81,-3.81,5.72
2016-12-14,6.15,6.15,5.8,0.54
2016-12-15,-9.29,-0.54,-0.54,-1.11
2016-12-16,4.98,4.98,4.98,4.91
2016-12-19,-5.98,-5.98,-5.98,0.24
2016-12-20,-1.6,-1.6,-1.6,6.06
2016-12-21,9.34,9.34,-3.36,-1.09
2016-12-22,-6.09,-0.14,-0.14,0.75
2016-12-23,-0.01,-0.01,-0.01,4.89
2016-12-27,7.83,7.83,7.83,6.19
2016-12-28,-8.25,-8.25,3.01,0.21
2016-12-29,-2.87,1.72,1.72,-5.06
2016-12-30,-2.08,-2.08,-2.08,-0.99
2017-01-03,-0.3,-0.3,-0.3,3.3
2017-01-04,-0.63,-0.63,-0.6,10.0
2017-01-05,3.94,-5.76,-5.76,-0.24
2017-01-06,-0.06,-0.06,-0.06,2.26
2017-01-09,2.89,2.89,2.89,2.27
2017-01-10,-1.11,-1.11,-1.11,-1.41
2017-01-11,2.1,2.1,-4.43,-0.14
2017-01-12,-3.82,1.77,1.77,-0.14
2017-01-13,-3.21,-3.21,-3.21,8.16
2017-01-17,1.69,1.69,1.69,-2.17
2017-01-18,-0.41,-0.41,14.82,2.78
2017-01-19,-14.05,21.32,21.32,5.4
2017-01-20,-8.69,-8.69,-8.69,0.97
2017-01-23,6.26,6.26,6.26,4.19
2017-01-24,5.62,5.62,5.62,5.69
2017-01-25,-12.07,-12.07,17.13,-0.14
2017-01-26,3.84,0.0,0.0,-1.96
2017-01-27,0.0,0.0,0.0,0.44
2017-01-30,-10.57,-10.57,-10.57,-2.32
2017-01-31,-3.81,-3.81,-3.81,1.3
2017-02-01,-1.06,-1.06,5.81,-2.69
2017-02-02,-9.26,8.97,8.97,2.31
2017-02-03,-2.66,-2.66,-2.66,-0.22
2017-02-06,6.13,6.13,6.13,6.44
2017-02-07,6.83,6.83,6.83,-0.29
2017-02-08,-9.53,-9.53,-3.71,4.6
2017-02-09,4.28,2.11,2.11,7.12
2017-02-10,-5.16,-5.16,-5.16,0.03
2017-02-13,1.51,1.51,1.51,11.37
2017-02-14,-0.46,-0.46,-0.46,0.38
2017-02-15,10.75,10.75,-22.69,-1.22
2017-02-16,-2.73,18.07,18.07,-10.81
2017-02-17,0.8,0.8,0.8,3.28
2017-02-21,-3.74,-3.74,-3.74,5.16
2017-02-22,1.43,1.43,3.53,-3.88
2017-02-23,-0.81,-2.87,-2.87,-17.52
2017-02-24,2.91,2.91,2.91,1.01
2017-02-27,-0.6,-0.6,-0.6,-10.77
2017-02-28,-5.14,-5.14,-5.14,3.76
2017-03-01,2.08,2.08,-13.85,0.03
2017-03-02,5.56,9.88,9.88,0.46
2017-03-03,5.32,5.32,5.32,1.09
2017-03-06,-3.74,-3.74,-3.74,-0.36
2017-03-07,-4.51,-4.51,-4.51,-2.62
2017-03-08,2.24,2.24,8.47,-1.72
2017-03-09,-2.69,1.58,1.58,-1.97
2017-03-10,-6.31,-6.31,-6.31,-1.21
2017-03-13,-2.06,-2.06,-2.06,2.48
2017-03-14,2.51,2.51,2.51,11.83
2017-03-15,1.5,1.5,1.17,-2.27
2017-03-16,-1.87,-8.05,-8.05,6.32
2017-03-17,6.98,6.98,6.98,-0.55
2017-03-20,-12.15,-12.15,-12.15,0.42
2017-03-21,12.59,12.59,12.59,-11.24
2017-03-22,0.47,0.47,6.74,4.33
2017-03-23,0.45,-2.22,-2.22,-0.23
2017-03-24,-3.28,-3.28,-3.28,8.38
2017-03-27,0.89,0.89,0.89,7.06
2017-03-28,-0.98,-0.98,-0.98,7.23
2017-03-29,0.69,0.69,-5.37,-0.07
2017-03-30,3.24,-0.06,-0.06,0.54
2017-03-31,4.8,4.8,4.8,0.38
2017-04-03,-6.13,-6.13,-6.13,20.22
2017-04-04,5.34,5.34,5.34,5.18
2017-04-05,-2.4,-2.4,2.94,-8.7
2017-04-06,-5.48,1.5,1.5,3.7
2017-04-07,2.17,2.17,2.17,3.84
2017-04-10,6.37,6.37,6.37,9.85
2017-04-11,-8.6,-8.6,-5.25,-3.68
2017-04-12,-2.35,-8.1,-8.1,-11.87
2017-04-13,4.44,4.44,4.44,7.16
2017-04-17,5.56,5.56,5.56,-2.56
2017-04-18,-1.73,-1.73,-1.73,-1.19
2017-04-19,-0.04,-0.04,-3.75,5.27
2017-04-20,-1.14,-0.56,-0.56,-3.01
2017-04-21,5.61,5.61,5.61,3.09
2017-04-24,1.18,1.18,1.18,2.43
2017-04-25,-2.09,-2.09,-2.09,5.76
2017-04-26,-7.55,-7.55,-7.55,-3.62
2017-04-27,-8.03,-8.03,-8.03,-1.54
2017-04-28,20.12,20.12,20.12,5.44
