Date,Friday,Sunday,Weekend,Stock
2016-11-01,,,,
2016-11-02,10.49,10.49,10.49,-2.77
2016-11-03,1.06,1.06,1.06,-0.6
2016-11-04,-7.66,-7.66,-7.66,3.14
2016-11-07,-5.8,1.26,-3.5,2.65
2016-11-08,3.65,3.65,3.65,1.73
2016-11-09,-6.6,-6.6,-6.6,-4.88
2016-11-10,-2.36,-2.36,-2.36,-4.71
2016-11-11,1.61,1.61,1.61,3.21
2016-11-14,4.44,1.23,2.66,-7.11
2016-11-15,-2.07,-2.07,-2.07,2.32
2016-11-16,2.94,2.94,2.94,0.16
2016-11-17,16.09,16.09,16.09,4.73
2016-11-18,-16.48,-16.48,-16.48,-3.64
2016-11-21,-4.39,-0.15,-1.57,-0.5
2016-11-22,0.87,0.87,0.87,6.65
2016-11-23,-1.62,-1.62,-1.62,1.97
2016-11-25,9.46,8.36,8.91,3.51
2016-11-28,-0.52,3.71,2.92,-0.53
2016-11-29,14.89,14.89,14.89,-6.55
2016-11-30,1.74,1.74,1.74,-0.17
2016-12-01,-12.0,-12.0,-12.0,-7.52
2016-12-02,-10.43,-10.43,-10.43,-0.41
2016-12-05,0.26,-3.88,-1.13,5.33
2016-12-06,1.28,1.28,1.28,-0.95
2016-12-07,-6.27,-6.27,-6.27,7.3
2016-12-08,-2.03,-2.03,-2.03,-0.86
2016-12-09,6.92,6.92,6.92,-0.11
2016-12-12,-2.52,-6.39,-5.07,0.25
2016-12-13,1.84,1.84,1.84,5.72
2016-12-14,2.56,2.56,2.56,0.54
2016-12-15,-6.01,-6.01,-6.01,-1.11
2016-12-16,3.39,3.39,3.39,4.91
2016-12-19,-3.41,-7.79,-5.03,0.24
2016-12-20,-6.65,-6.65,-6.65,6.06
2016-12-21,14.51,14.51,14.51,-1.09
2016-12-22,-4.19,-4.19,-4.19,0.75
2016-12-23,2.37,2.37,2.37,4.89
2016-12-27,8.3,6.32,8.18,6.19
2016-12-28,-10.07,-10.07,-10.07,0.21
2016-12-29,-4.7,-4.7,-4.7,-5.06
2016-12-30,1.14,1.14,1.14,-0.99
2017-01-03,3.66,-2.74,-1.82,3.3
2017-01-04,-1.44,-1.44,-1.44,10.0
2017-01-05,5.94,5.94,5.94,-0.24
2017-01-06,-1.08,-1.08,-1.08,2.26
2017-01-09,-4.87,3.98,0.05,2.27
2017-01-10,-0.34,-0.34,-0.34,-1.41
2017-01-11,2.49,2.49,2.49,-0.14
2017-01-12,-6.47,-6.47,-6.47,-0.14
2017-01-13,6.9,6.9,6.9,8.16
2017-01-17,-5.0,2.98,0.08,-2.17
2017-01-18,-1.36,-1.36,-1.36,2.78
2017-01-19,-16.18,-16.18,-16.18,5.4
2017-01-20,14.4,14.4,14.4,0.97
2017-01-23,28.73,6.83,12.56,4.19
2017-01-24,4.02,4.02,4.02,5.69
