Date,Natural1,Natural2,Natural3,Stock
2016-11-01,,,,
2016-11-02,8.94,8.94,-8.52,-2.77
2016-11-03,2.7,0.87,0.87,-0.6
2016-11-04,-7.04,-7.04,-7.04,3.14
2016-11-07,1.5,1.5,1.5,2.65
2016-11-08,0.15,0.15,0.15,1.73
2016-11-09,-2.64,-2.64,4.09,-4.88
2016-11-10,-4.5,1.84,1.84,-4.71
2016-11-11,0.91,0.91,0.91,3.21
2016-11-14,0.44,0.44,0.44,-7.11
2016-11-15,-0.57,-0.57,-0.57,2.32
2016-11-16,2.07,2.07,-13.94,0.16
2016-11-17,13.77,-4.06,-4.06,4.73
2016-11-18,-1.02,-1.02,-1.02,-3.64
2016-11-21,0.48,0.48,0.5,-0.5
2016-11-22,0.5,-0.96,8.3,6.65
2016-11-23,-0.12,-4.41,-4.41,1.97
2016-11-25,0.61,0.61,0.61,3.51
2016-11-28,3.19,3.19,3.19,-0.53
2016-11-29,14.02,14.02,14.02,-6.55
2016-11-30,0.98,0.98,-8.53,-0.17
2016-12-01,-9.99,-4.33,-4.33,-7.52
2016-12-02,6.11,6.11,6.11,-0.41
2016-12-05,-3.04,-3.04,-3.04,5.33
2016-12-06,0.25,0.25,0.25,-0.95
2016-12-07,-4.77,-4.77,2.66,7.3
2016-12-08,-1.03,6.43,6.43,-0.86
2016-12-09,0.36,0.36,0.36,-0.11
2016-12-12,-5.72,-5.72,-5.72,0.25
2016-12-13,-0.32,-0.32,-0.32,5.72
2016-12-14,3.41,3.41,4.68,0.54
2016-12-15,-7.18,-0.75,-0.75,-1.11
2016-12-16,3.56,3.56,3.56,4.91
2016-12-19,-4.49,-4.49,-4.49,0.24
2016-12-20,-4.11,-4.11,-4.11,6.06
2016-12-21,11.17,11.17,-2.57,-1.09
2016-12-22,-4.88,-0.36,-0.36,0.75
2016-12-23,2.59,2.59,2.59,4.89
2016-12-27,6.3,6.3,6.3,6.19
2016-12-28,-9.26,-9.26,4.95,0.21
2016-12-29,-3.05,0.65,0.65,-5.06
2016-12-30,-1.85,-1.85,-1.85,-0.99
2017-01-03,0.21,0.21,0.21,3.3
2017-01-04,-2.38,-2.38,0.05,10.0
2017-01-05,4.97,-6.7,-6.7,-0.24
2017-01-06,-1.82,-1.82,-1.82,2.26
2017-01-09,4.0,4.0,4.0,2.27
2017-01-10,-1.29,-1.29,-1.29,-1.41
2017-01-11,4.37,4.37,-6.21,-0.14
2017-01-12,-5.29,2.83,2.83,-0.14
2017-01-13,-2.86,-2.86,-2.86,8.16
2017-01-17,1.94,1.94,1.94,-2.17
2017-01-18,0.53,0.53,15.31,2.78
2017-01-19,-16.49,24.31,24.31,5.4
2017-01-20,-5.24,-5.24,-5.24,0.97
2017-01-23,5.21,5.21,5.21,4.19
2017-01-24,4.66,4.66,4.66,5.69
2017-01-25,-12.6,-12.6,15.14,-0.14
2017-01-26,4.5,0.0,0.0,-1.96
2017-01-27,0.0,0.0,0.0,0.44
2017-01-30,-11.27,-11.27,-11.27,-2.32
2017-01-31,-3.35,-3.35,-3.35,1.3
2017-02-01,1.15,1.15,7.01,-2.69
2017-02-02,-12.33,8.82,8.82,2.31
2017-02-03,-0.81,-0.81,-0.81,-0.22
2017-02-06,4.72,4.72,4.72,6.44
2017-02-07,6.92,6.92,6.92,-0.29
2017-02-08,-10.53,-10.53,-3.72,4.6
2017-02-09,4.18,2.8,2.8,7.12
2017-02-10,-4.93,-4.93,-4.93,0.03
2017-02-13,4.01,4.01,4.01,11.37
2017-02-14,2.51,2.51,2.51,0.38
2017-02-15,5.74,5.74,-22.79,-1.22
2017-02-16,-3.38,18.25,18.25,-10.81
2017-02-17,1.03,1.03,1.03,3.28
2017-02-21,-3.11,-3.11,-3.11,5.16
2017-02-22,-1.41,-1.41,3.49,-3.88
2017-02-23,1.39,-3.98,-3.98,-17.52
2017-02-24,2.76,2.76,2.76,1.01
2017-02-27,2.35,2.35,2.35,-10.77
